"year","forecast_horizon","intercept","A","D","DD","E","NegE","AC","t_intercept","t_A","t_D","t_DD","t_E","t_NegE","t_AC","adj_r_squared"
1993,3,4.05846174502114,0.00244618824493472,0.566287887942983,16.3183311521892,0.3853963072157,-4.42609455234148,-0.0606909075153641,2.25027943609064,0.851102681659612,2.70637968541078,3.66546584363903,3.90900584348362,-1.13477750376892,-1.30748045707634,0.434399613954655
1994,3,5.06785197198825,0.00584880106519919,0.680086693247107,14.361906656413,0.298715731070541,-6.01906748836544,-0.0656424857693302,2.89460957885066,2.62674410804459,3.37821620733542,3.315216126467,3.11356980142049,-1.58934742329683,-1.4428961604766,0.463289514905238
1995,3,4.66871152999232,0.0072566783287873,0.614887465847323,12.7015412483855,0.35019807843083,-4.29687222201235,-0.100475592397649,2.6666806659106,4.2244399250894,3.34936416320721,3.03799038038886,3.89754413233074,-1.14013059771783,-2.40045685355897,0.512038241202748
1996,3,3.65905222130379,0.00725967395171974,0.519957397509236,10.44596049381,0.450497332228,-1.8717501207639,-0.129423148606576,2.15866708653962,4.925342709796,3.08067157937842,2.54611154742403,5.29619834784958,-0.51553934477589,-3.23465113342326,0.556185548011137
1997,3,2.50907136979202,0.00836264030065629,0.37502370980876,5.18290567492364,0.526957877003176,-0.209715733787589,-0.166110078835128,1.37341739849247,5.46402261292839,2.16748780329592,1.14079478039152,6.181266273079,-0.0576730779327961,-3.37098823323632,0.5560586377825
1998,3,1.23076805276119,0.00814538799489467,0.251144914232113,2.51697329117727,0.623139576141077,2.10234361727545,-0.184394417688199,0.694752010397107,5.73643164309457,1.56481450291798,0.579130466782577,7.80842847201347,0.604869865213582,-3.78507859518811,0.584271725304699
1999,3,-2.04345988049642,0.00873877801556342,0.27493939013668,-0.0527527186082311,0.69760154596442,6.90480990879482,-0.156535409442185,-1.03011745461384,5.25117156918735,1.64865453224494,-0.011533973004293,8.62782143562344,1.78045660086891,-3.17824065280603,0.58691809030484
2000,3,-6.1593253929499,0.0077795760011591,0.418651551947853,2.16283652738148,0.69771747235497,2.5786723852255,-0.127170424321858,-2.29626655700913,4.54733975153187,2.1723951091558,0.361382398115512,8.24330761123366,0.392878702814963,-2.38133775617862,0.364544808759108
2001,3,-8.75208185306248,0.00796620184775471,0.721912942041572,2.03536641384619,0.604753968109827,1.83681609761373,-0.065832695833121,-2.57055489168988,5.09163105258321,3.8789987381133,0.329326767498035,7.44955333493931,0.273719894522471,-1.27773342212334,0.326441859470564
2002,3,-9.99354039988277,0.00727302012871687,0.772822161328144,3.30396810381925,0.629575521566656,7.68823121960224,-0.0505639316976448,-2.89411465211529,5.24493045281364,4.57090390111254,0.517798444273134,8.82593477952449,1.13608801071281,-1.0930776361579,0.363070371498092
2003,3,-6.61560699266198,0.006881046832712,0.851967533815621,-0.166623413397467,0.609797902813677,6.88314081841293,-0.0849559305012046,-1.81275107752031,5.62926764300723,5.26557684386631,-0.024411011626088,9.83805482630293,0.988199613912198,-2.17503993420128,0.395654488157374
2004,3,-4.09623602346296,0.00601132702741407,0.951434301502419,-2.11403572262576,0.613034617087825,8.88628763286431,-0.0960468060568609,-1.04918854094937,5.06424544423546,5.58311551621255,-0.264422355964014,10.2641560689329,1.18045405684249,-2.68784938737763,0.423121561832571
2005,3,-2.76429231855295,0.00559130152629816,1.07052650136335,-5.78770008817356,0.65645733191687,15.3653013555752,-0.0592060927088394,-0.667867903572253,4.79176509474259,5.50842421447364,-0.622875728027239,11.4542506820229,1.90691335378859,-1.49124428307491,0.459209708557658
2006,3,2.43340746927419,0.00234935605337227,1.18380979268553,-8.42753888056461,0.668414269148126,13.372034298255,-0.0585687411390752,0.507613764520949,1.75211059159057,5.83048501321128,-0.817692461162032,10.0249181997072,1.42436584431389,-1.46934814162456,0.428999542161945
2007,3,15.3360953929461,-0.00597478619479769,1.62604144199975,4.16117151711527,0.616769798838711,8.87136220759239,0.0359624122812855,1.41466602510424,-1.87239175696496,4.42237046167835,0.301117395710947,5.50078383057974,0.567800617488715,0.51385895323953,0.261980483802917
2008,3,18.3329548532135,-0.00813738056911308,1.55530932233379,9.61504568613623,0.623859847984174,16.1525917394876,0.0764059493669545,1.69132361301779,-2.61019889046891,4.67082603238083,0.671245286751278,6.04536361829641,0.982748618120189,1.02423476519463,0.252210306858664
