"year","Size_category","BM_category","intercept","A","D","DD","E","NegE","AC","t_intercept","t_A","t_D","t_DD","t_E","t_NegE","t_AC","adj_r_squared"
1968,"Medium cap","Med BM",-0.0227554614443023,-0.00527843965628468,0.260100325753209,0.0395021857241001,0.717035834655571,0.0559926627400752,0.0282277389093897,-1.29060603672605,-1.96672271086356,1.28295144702724,2.01880991836752,5.1076152900249,2.0397328876263,1.71115080894533,0.346298175269794
1968,"Medium cap","High BM",0.0463452248312094,-0.0141956491510283,-0.374227267990176,NA,0.970670469884063,-0.0768477465622224,-0.01336146873145,2.76357155746006,-2.45943027236436,-0.745733883975599,5.52019843589478,-1.94763292601563,-0.653228789136021,NA,0.740045517810189
1968,"Medium cap","Low BM",0.00154788247510106,0.0112452905348273,-0.0790574712135548,0.00327142788076522,0.792295282149818,0.0249828365778822,-0.0434818800397215,0.159284670142986,2.09124028008594,-0.233556470046689,0.412113095037795,4.72307996663048,1.43181738825187,-1.23240682621623,0.335562157420174
1968,"Small cap","Med BM",0.00390404191172213,-0.00483941586605236,0.00489385735054312,0.00209598422786973,0.732723135083778,0.0189940307780326,-0.0378912572314205,0.255675806366939,-0.896683310002108,0.0142016650829767,0.13766470778314,5.00195680945048,0.778471911582934,-1.57148926607833,0.312586182013816
1968,"Small cap","High BM",0.0696376752213359,-0.00938096035533033,1.35464284449686,-0.037803320287123,-0.0209256314652005,-0.110543408589049,0.128389201456324,1.19425003293269,-0.881619918301769,1.18508221221672,-0.536188261808015,-0.101076568525979,-1.16326133018863,1.7345715987898,0.137934886581137
1968,"Small cap","Low BM",-0.0208308445231452,0.0137742554976941,-0.230622104665212,0.0257945249942789,0.917124010330986,0.0280408958480537,0.0462527888841668,-1.39321278394462,1.82685071412274,-0.594488199670711,1.62463130866196,5.04142869255709,1.00249422897549,1.43024558134085,0.683416051593507
1968,"Large cap","Med BM",0.0659294739276237,0.000898541256233153,-0.0080348971165264,NA,0.0940346446596395,NA,-0.0160741675351382,5.48209927662318,0.334539316920384,-0.0361518653084319,0.429141422037885,-0.604218736696532,NA,NA,-0.12177016375493
1968,"Large cap","High BM",0.142809018236532,-0.00435516885399102,-1.03552544385589,NA,0.151776333285489,NA,-0.00552977726376263,2.430343671463,-0.652475153541844,-1.33873813979487,0.282747451455593,-0.0733903430174827,NA,NA,-0.164816931346091
1968,"Large cap","Low BM",-0.0272842495768027,-0.00975797076272185,-0.0833031198165585,0.0355204094668081,1.0631728307602,NA,-0.161044128863289,-1.16305849034082,-0.863735848298322,-0.2681986533309,1.77753057376376,3.79542427110328,-1.98032829736139,NA,0.388901885767215
1969,"Medium cap","Med BM",0.0229360951500676,-0.00558995313108047,0.252119600420422,-0.00942824720241771,0.812225517984399,0.0520913511202849,0.0238743552130516,1.36058560420599,-2.08945320096253,1.32921788148539,-0.5209454038811,6.63152843682859,1.72175798013169,1.43885105021601,0.268392922740021
1969,"Medium cap","High BM",0.0271961673183539,0.000282658760734,0.192967676080892,NA,0.517940692266022,-0.0682716460509883,-0.00816312648794213,1.44269803579906,0.0429017444759205,0.334231444604117,2.65980452502037,-1.41968091464628,-0.326812509001437,NA,0.47512349523413
1969,"Medium cap","Low BM",0.00463604613010568,-0.00882973716545442,0.00799893724842629,0.0130486888489257,0.995886608462977,0.0281023830147036,-0.00281221874732654,0.478876976203508,-1.25439512120646,0.0165671663892507,1.41252303892096,4.53948693208189,1.3342831021532,-0.0810871178519716,0.240101952094542
1969,"Small cap","Med BM",0.0184390362624057,-0.00480313209663119,-0.10953947072984,0.0115611986248325,0.57022035785595,0.0236653881406502,-0.0105898616748732,1.38036148181162,-0.913809481371049,-0.329720413856915,0.859486845721528,4.51031267481424,0.985501972977118,-0.511026260478979,0.222559981397398
1969,"Small cap","High BM",0.073237427186756,-0.0124862766515678,1.64653079706165,-0.0514635355851449,0.13330470587206,-0.0230558349928766,0.157041436967264,1.71509810570977,-1.48150869677567,1.85735713671546,-1.00098698204843,0.800675484335938,-0.403418316761636,2.83989675739989,0.190144835064836
1969,"Small cap","Low BM",0.00496810468981371,0.00848505347661469,-0.346902978853418,0.0265469436427489,0.423241916482729,-0.0115625449522287,-0.0225437657336673,0.472285677699927,1.39486129329154,-1.01288434906847,2.17926823276471,3.68936875990624,-0.521917683696385,-0.739259587363852,0.390119399053042
1969,"Large cap","Med BM",0.0610622798990391,0.00151827954700388,-0.135145397003765,NA,0.261205517431957,NA,0.0312854655124697,5.17523032940473,0.545138836757166,-0.732014113895266,1.3777238564761,1.32427532666607,NA,NA,0.0441211330877036
1969,"Large cap","High BM",0.131210842345851,-0.00435615531304237,-0.90916606096194,NA,0.149971028397135,NA,-0.0546063270281736,3.36579299305292,-1.07269236126491,-1.7603559549845,0.550003791992838,-1.70783352640961,NA,NA,0.156646272518188
1969,"Large cap","Low BM",-0.0282087590685385,0.00578784822314253,0.0029583476733461,0.0419950918128616,0.794695050814422,NA,0.0555105831711641,-1.04351782191923,0.455292759488664,0.00902889852189357,1.76460517565121,2.92037856948098,0.727660273875122,NA,0.18308125074901
1970,"Medium cap","Med BM",-0.0333908916964835,-0.00518907982624479,-0.523685720784832,0.0364227726772038,1.34682033456018,0.0321967821007778,0.0173974253514367,-1.15753630677215,-0.891461153366024,-1.24641575411053,1.21330701119285,5.32968330641843,0.525101319793219,0.594967717018599,0.121028391220502
