"year","Size_category","BM_category","intercept","EPS","t_intercept","t_EPS","adj_r_squared"
1973,"Small cap","Low BM",0.294564714123217,0.607646350362377,11.0569499516717,21.7258706479181,0.391202816956601
1973,"Large cap","High BM",0.570975589078529,0.796224304689855,3.61724439947975,19.352388943699,0.552933659720969
1973,"Large cap","Med BM",0.557005557613507,0.81336254764905,10.036940711715,46.7437464557932,0.65232744714647
1973,"Large cap","Low BM",0.320380922997663,0.866607243466885,5.39293106204557,41.2675678669909,0.72210580336964
1974,"Medium cap","High BM",-1.730484742184,1.92105496135966,-5.42875319953905,16.9226439032409,0.129576372361389
1974,"Medium cap","Med BM",0.360942990251562,0.841343433613578,11.748566202547,65.9010117407289,0.565582309439263
1974,"Medium cap","Low BM",0.369542199430725,0.769698134689788,11.2800095224111,38.3086395789758,0.489903610108319
1974,"Small cap","High BM",0.122347622664759,0.832214693356509,2.95186274821625,30.2145844395697,0.203149284634168
1974,"Small cap","Med BM",0.262011738871605,0.795820820002176,12.6521039706189,47.8938343613681,0.481703020993849
1974,"Small cap","Low BM",0.311939709573329,0.581063516689316,13.1194413355902,22.9062028750687,0.379572630417312
1974,"Large cap","High BM",0.695810953905632,0.808291224002527,5.05520552199336,22.1476481179097,0.554055651875081
1974,"Large cap","Med BM",0.541321904143604,0.842445218725534,8.87967269864589,44.0909151311993,0.602108305018798
1974,"Large cap","Low BM",0.315865889684201,0.876435372822508,5.84556861677473,44.9344833191851,0.728267517271779
1975,"Medium cap","High BM",-2.25186470503991,2.10772217174829,-7.29412979511865,20.0747771742216,0.135443776434748
1975,"Medium cap","Med BM",0.275809638579187,0.891947763791485,8.27769713362966,64.1369164257924,0.543948163276116
1975,"Medium cap","Low BM",0.335195478329249,0.794576467170133,10.8889526388114,41.6007223938896,0.522130534003881
1975,"Small cap","High BM",0.0852849671369725,0.85530713093569,2.63396603311812,40.5256202625356,0.23751787136671
1975,"Small cap","Med BM",0.260066353164478,0.82365631375068,12.4596643493862,48.9351121703683,0.461057161934915
1975,"Small cap","Low BM",0.354462157040267,0.528779212693349,15.233302178526,21.707983942246,0.335108546876612
1975,"Large cap","High BM",0.651729555772901,0.857677346884287,4.48081829251703,22.8325818264876,0.511464749098761
1975,"Large cap","Med BM",0.378124787099853,0.910584282396942,5.68021876737551,44.3475819246457,0.603031930760932
1975,"Large cap","Low BM",0.34204861241858,0.873325108953068,6.41473870868533,44.7865297437171,0.722245563210128
1976,"Medium cap","High BM",-1.62769878893571,1.74257754512309,-6.74799626260861,22.7838310773963,0.141322533605649
1976,"Medium cap","Med BM",0.272964875855776,0.894045437280215,8.44599447779197,67.1965447811748,0.553817641972141
1976,"Medium cap","Low BM",0.293467907374867,0.828214233202785,10.0223904107325,45.6331034260607,0.559153030200524
1976,"Small cap","High BM",0.0693508515776622,0.86856167839656,1.71711515615077,33.8285692336397,0.140405237886808
1976,"Small cap","Med BM",0.299189059205171,0.785493612110595,14.8339497323149,49.1764134982036,0.436550497301906
1976,"Small cap","Low BM",0.348489309144839,0.511795048802992,15.4295401932653,23.3481348156418,0.345453095389281
1976,"Large cap","High BM",0.969296276517228,0.719816657570016,7.66363213848028,23.2921199897524,0.468233595145491
1976,"Large cap","Med BM",0.487607665138703,0.867272717691693,7.57297933623992,45.8525347225483,0.610452417479707
1976,"Large cap","Low BM",0.332374018707127,0.877337150523253,6.00443694442633,43.1496240787842,0.700929235255733
1977,"Medium cap","High BM",-0.90357987792131,1.46568555492994,-4.36079129168216,22.1784860209582,0.116326680468692
1977,"Medium cap","Med BM",0.310290694708102,0.878781280476054,9.48270016381391,65.6854892107738,0.530668534886596
1977,"Medium cap","Low BM",0.35461445308361,0.780996778918996,12.083301392109,42.5447796973535,0.521634336479222
1977,"Small cap","High BM",0.0977362059976537,0.911651496424404,2.22447982618298,32.7153397833444,0.110850189442272
1977,"Small cap","Med BM",0.348540337813645,0.737165037449696,18.2824229281544,48.4427594689189,0.407260892080638
1977,"Small cap","Low BM",0.362427815315628,0.455381117136999,15.957962801872,23.9807006559329,0.34149240461797
1977,"Large cap","High BM",1.08104143273812,0.709038724838936,9.5401846553554,24.9575639969463,0.454298404798868
1977,"Large cap","Med BM",0.612938778505998,0.830445736752833,9.62839727767145,46.2119703665384,0.603738738315411
1977,"Large cap","Low BM",0.151393633331657,0.965362833480617,2.34715811997975,40.963866498693,0.678128728874434
1978,"Medium cap","High BM",-0.958679442375764,1.48649579309744,-4.90235662192625,23.8543963090315,0.117191757162555
1978,"Medium cap","Med BM",0.318190364830046,0.8953617917186,9.60039837379827,66.5179804329295,0.528155557304947
1978,"Medium cap","Low BM",0.352529361468712,0.805954227711768,11.6982722466512,41.4470978546943,0.519653049022391
1978,"Small cap","High BM",0.115847101702249,0.902899347810445,3.02074114758788,37.0504453035095,0.121675330907884
1978,"Small cap","Med BM",0.362437709312722,0.729577948663011,19.5357547930068,49.2295031577069,0.398212618937108
1978,"Small cap","Low BM",0.35636711150499,0.435252140890395,16.1828615463737,24.9204151353316,0.349305705715501
1978,"Large cap","High BM",0.918592886781689,0.770630358334409,8.18326530193199,27.4556180895448,0.461617551625394
1978,"Large cap","Med BM",0.510039612688757,0.880491699938792,8.29355920124261,52.3943454360099,0.653036195483681
1978,"Large cap","Low BM",0.0497899526937437,1.03219479162569,0.798427182649391,45.2370490277058,0.731701180246657
1979,"Medium cap","High BM",-0.857669733708363,1.44965603591918,-4.59881476499971,24.5203123694831,0.109649027380505
1979,"Medium cap","Med BM",0.257396232236437,0.938905285770428,7.40924841332199,67.7641921558146,0.530015388747247
1979,"Medium cap","Low BM",0.402264496107372,0.794766563397374,12.7404417556245,38.5273170967288,0.514454374656953
1979,"Small cap","High BM",0.129506542126954,0.899266799641281,3.71640758564038,40.9796779663475,0.131775282071369
1979,"Small cap","Med BM",0.334410069147248,0.760120494216316,19.1958648514678,55.396455057407,0.435591171973491
1979,"Small cap","Low BM",0.356117481262635,0.413076581018092,16.4776941642335,23.8916705677103,0.323423808883221
1979,"Large cap","High BM",0.832312371539309,0.806599080920898,8.01781624845596,32.1896676879659,0.49219625120851
1979,"Large cap","Med BM",0.531712310437331,0.89349881035181,8.80831436996496,55.7635967022057,0.681022041634566
1979,"Large cap","Low BM",0.132106538904143,0.99714327182919,2.19235957009175,46.3504628777563,0.757350499579188
1980,"Medium cap","High BM",-0.9487144953513,1.4855189787165,-5.1534213680637,25.9293936881692,0.110720194063718
1980,"Medium cap","Med BM",0.278112085477857,0.945415996087389,7.73219253430176,67.6670826940522,0.524089414661675
1980,"Medium cap","Low BM",0.429166910900414,0.783978125431052,13.2995204666122,37.2254822283517,0.514248799754468
1980,"Small cap","High BM",0.124381277717993,0.899444672816451,3.85103922726272,44.713650421947,0.141982836688212
1980,"Small cap","Med BM",0.331473918906462,0.774832019849975,19.342916082432,57.7694195482908,0.445654493484945
1980,"Small cap","Low BM",0.301454719699522,0.476050836771101,10.6451737020639,21.3440607083972,0.249548024593111
1980,"Large cap","High BM",0.715325968596457,0.86385554258952,6.75275043826506,35.117481876614,0.494033754554711
1980,"Large cap","Med BM",0.570173073087928,0.915402509295874,7.77424690224411,49.024910664156,0.620074309784172
1980,"Large cap","Low BM",0.135287828775667,1.00241349324078,2.12464626857827,44.8338902306175,0.756977726466178
1981,"Medium cap","High BM",-1.07023376426057,1.51261876479817,-5.83291400419945,27.719053214668,0.117468658512347
1981,"Medium cap","Med BM",0.2666022817512,0.943366067242246,7.3469998871684,68.8159607384255,0.523474489803405
1981,"Medium cap","Low BM",0.410611936808292,0.774562849854189,13.541681496279,39.3279999609754,0.516488765758447
1981,"Small cap","High BM",0.149042356186511,0.867392449292233,4.96279779318451,47.1948087906324,0.149636887172184
1981,"Small cap","Med BM",0.320140178840778,0.772838294391833,19.0778450424584,58.6368098272797,0.443446434264683
1981,"Small cap","Low BM",0.247919279949221,0.467130091653605,10.1815844495104,23.0853317981509,0.243789637602323
1981,"Large cap","High BM",1.08588122816991,0.750705164283914,9.52557791192244,30.3585444510674,0.391822041972081
1981,"Large cap","Med BM",0.693279571961144,0.8820535603307,9.37561689876932,49.264222319242,0.608016474205959
1981,"Large cap","Low BM",0.209485400559292,0.954899429891584,3.02598977666371,39.9645532445844,0.714434765276003
1982,"Medium cap","High BM",-0.971203083923565,1.4492693248727,-5.21584012976934,26.7169547453224,0.104152097044367
1982,"Medium cap","Med BM",0.250102015920914,0.941130891957077,6.87627932993783,70.2145602120638,0.527508551943027
1982,"Medium cap","Low BM",0.415003008177163,0.758627424149684,14.0713924613901,38.2298299903763,0.474422757694206
1982,"Small cap","High BM",0.133203086038959,0.86745505894762,4.58282637240987,49.495490633655,0.157077257480996
1982,"Small cap","Med BM",0.308076001565815,0.771307986116944,18.9026770177079,60.2818405832909,0.448013931342609
1982,"Small cap","Low BM",0.203298257245991,0.454613268844459,10.067758364572,24.6576808594294,0.227853208018775
1982,"Large cap","High BM",1.00174321125308,0.77420535464621,9.09977193357413,33.3867460981055,0.410091373554762
1982,"Large cap","Med BM",0.689095015381388,0.887155238112674,8.27751734582284,46.5672740024922,0.568227750153084
1982,"Large cap","Low BM",0.201604459000321,0.9587850596468,2.77203507496416,39.0168902651468,0.71012703089081
1983,"Medium cap","High BM",-0.719320753608258,1.2959883126618,-4.31922340677473,27.3418514591114,0.10188591090757
1983,"Medium cap","Med BM",0.171678769249929,0.947768618652058,4.57569526839542,69.1261935025849,0.516566628462558
1983,"Medium cap","Low BM",0.295824466137276,0.827251090312557,10.3078369211031,41.2587955118873,0.496250053765158
1983,"Small cap","High BM",0.0884930057001075,0.870755940300318,3.16133322038996,52.0956586499864,0.165748085873545
1983,"Small cap","Med BM",0.240627805860303,0.798752308394196,15.2290256004033,63.4587225989206,0.46148614188667
1983,"Small cap","Low BM",0.165351847579455,0.442104677166822,9.26498844812575,25.6829494877453,0.217751394851305
1983,"Large cap","High BM",0.921226366115278,0.751980382316688,7.6954023683079,31.0332560479347,0.351366271570408
1983,"Large cap","Med BM",0.688509724155587,0.879158494535504,8.16987436705966,46.2779526902723,0.5567865773923
1983,"Large cap","Low BM",0.0291173120307277,1.04297446781862,0.332941031859509,37.4410949546102,0.71440746870566
1984,"Medium cap","High BM",-0.416874647924608,1.16789207738197,-2.79543986092349,27.9415648547962,0.106714075223087
1984,"Medium cap","Med BM",0.220703455678399,0.906622969619828,6.39658419190796,71.0240086873264,0.514035180231502
1984,"Medium cap","Low BM",0.24400360161364,0.836066870930467,9.9336804428681,47.3711756551489,0.508619931446346
1984,"Small cap","High BM",0.0774445754401263,0.867551492915737,2.70921764484127,51.4992208098195,0.170195856345249
1984,"Small cap","Med BM",0.222986612254323,0.771784281033916,15.1344088374911,64.5244656238287,0.461648062153322
1984,"Small cap","Low BM",0.138483022297914,0.435315527894654,8.53637712261046,28.2352436933736,0.221900271536925
1984,"Large cap","High BM",0.926150816646286,0.740052748808003,8.51335639682283,33.6862550544073,0.37260985791777
1984,"Large cap","Med BM",0.513208795786174,0.907024986104565,5.35998382436893,42.1508004887898,0.484408117063861
1984,"Large cap","Low BM",0.185234956723522,0.979432428136983,2.36760531426187,38.4702737192567,0.699947272127114
1985,"Medium cap","High BM",-0.114137632213035,1.03697802078182,-0.902812733321242,29.2808169390708,0.117902114839021
1985,"Medium cap","Med BM",0.228183816407222,0.891357636971056,7.46576541283902,76.6973674402955,0.525908118602073
1985,"Medium cap","Low BM",0.260764112940008,0.795865450560157,11.9306936260687,49.3532713562083,0.494390105271967
1985,"Small cap","High BM",0.0697259235188299,0.861605643587552,2.32411439473656,48.8638595679012,0.167079508342203
1985,"Small cap","Med BM",0.189181068653132,0.75659366730694,14.3294930113304,67.911521127048,0.46698263273389
1985,"Small cap","Low BM",0.114156404993034,0.423259998367964,7.77786628340311,29.722399365883,0.2137429828308
1985,"Large cap","High BM",0.789445823721819,0.775205370100881,7.08822929503667,34.5161578810113,0.366450536844178
1985,"Large cap","Med BM",0.501034593142225,0.914983296671817,5.00053386934807,39.9554602388615,0.431848756473435
1985,"Large cap","Low BM",0.183609110926693,0.973200997517532,2.46327666505981,39.4150869293383,0.701067812548414
1986,"Medium cap","High BM",-0.275883548210274,1.08812568416484,-2.13491238929148,29.5137504295914,0.123745393042436
1986,"Medium cap","Med BM",0.195440982744267,0.881488023931807,6.84958103370964,78.8945717414641,0.516531447716625
1986,"Medium cap","Low BM",0.291609838161745,0.713571817113695,14.6610825831933,47.3534784797786,0.441093621854672
1986,"Small cap","High BM",0.0601805829124153,0.844774568466743,2.2446872545117,53.4852881616332,0.209627910771926
1986,"Small cap","Med BM",0.141658827944967,0.768617318178245,11.2542199797937,68.9006108178004,0.45640541492437
1986,"Small cap","Low BM",0.0886722457327099,0.4008878758375,6.66951684654008,30.4450337858086,0.200285549276803
1986,"Large cap","High BM",0.586807879766774,0.808267802038955,4.91987285113762,33.6671973166936,0.350995547370628
1986,"Large cap","Med BM",0.132466746201906,0.994413004354457,1.19587747555412,38.7720063328869,0.385368140927643
1986,"Large cap","Low BM",0.215348467534993,0.929608033281827,2.97251252107228,38.2243541020854,0.666986622405725
1987,"Medium cap","High BM",-0.424917169316959,1.11419017810866,-3.19771126489251,29.4194055393376,0.129970869342554
1987,"Medium cap","Med BM",0.16323415586923,0.871527656003074,6.13114935200376,80.431884657207,0.506114418887126
1987,"Medium cap","Low BM",0.220211539910641,0.76253471284027,9.04605576816743,41.4443384462317,0.334846111644345
1987,"Small cap","High BM",0.0084611913414089,0.797976623561677,0.466837170554835,74.1743108762053,0.362616388999508
1987,"Small cap","Med BM",0.100000767832682,0.769016228667222,8.34963692243902,69.7550807173305,0.448623560717781
1987,"Small cap","Low BM",0.0702006927053767,0.402405094844336,5.6811590281739,32.0183196098284,0.195446377735304
1987,"Large cap","High BM",0.50517444040768,0.806942339972145,4.21724200761987,34.13458835945,0.361861536117844
1987,"Large cap","Med BM",0.105434055504635,0.994381199004045,0.88916567991463,35.4104807863516,0.313703767046715
1987,"Large cap","Low BM",0.246159859930368,0.876290706911712,3.48798726459733,34.0088230523385,0.56271913705437
1988,"Medium cap","High BM",-0.233335612502358,1.02425384180702,-1.85303416733849,28.5566716729607,0.13005758776412
1988,"Medium cap","Med BM",0.177029263786596,0.848175287209269,7.12265295457882,79.9577781065926,0.486500225633041
1988,"Medium cap","Low BM",0.215547097658126,0.733552047242303,8.8194067755702,40.2410000225547,0.288971497592467
1988,"Small cap","High BM",-0.038533448991136,0.788982856082315,-1.986596462501,68.3148469665617,0.346318311044849
1988,"Small cap","Med BM",0.0851861078200294,0.751016764199986,7.63462760245889,69.3130528573865,0.431474142808887
1988,"Small cap","Low BM",0.0495305531719427,0.384955417516085,4.38171223918361,32.3856762512885,0.181071788761027
1988,"Large cap","High BM",0.481948721594902,0.774529256834461,3.64249652332646,29.849818626936,0.309568020439711
1988,"Large cap","Med BM",0.15511113111542,1.009463999213,1.09772542754926,29.3043149964476,0.219161785604687
1988,"Large cap","Low BM",0.365495864695661,0.820589440318245,3.26617905761009,19.5349168497987,0.250962494894343
1989,"Medium cap","High BM",-0.196190063743675,0.970958085801948,-1.67558109470959,29.1098428442643,0.140679700310467
1989,"Medium cap","Med BM",0.217105991101403,0.802862045675112,8.71286302104159,71.681592015045,0.419632858979621
1989,"Medium cap","Low BM",0.175732353513343,0.782833281224684,6.54035250406238,39.5237444247284,0.264636875792912
1989,"Small cap","High BM",-0.117943493584805,0.7955168132773,-5.87686821249468,65.0238369495376,0.335854600128525
1989,"Small cap","Med BM",0.0705422599737247,0.717963663906958,6.6890427723886,65.1932574391233,0.390255148460476
1989,"Small cap","Low BM",0.0264317790076228,0.456242661010638,2.26824902867936,37.2913393931463,0.21278820206215
1989,"Large cap","High BM",0.747477524605964,0.702772075674812,5.48976923970331,26.3775744811531,0.268483948603612
1989,"Large cap","Med BM",-0.107280465334688,1.13395459963982,-0.601504928731086,25.433401970627,0.15931933136974
1989,"Large cap","Low BM",0.31666595478381,0.872109363285036,3.06183698950279,22.2814931907465,0.271865278864018
1990,"Medium cap","High BM",-0.206668613753157,0.890596287548801,-1.94418606019098,28.6997964330453,0.144059649287963
1990,"Medium cap","Med BM",0.186522047870304,0.793113270225363,8.07893458914258,73.0435637772019,0.415566507263259
1990,"Medium cap","Low BM",0.182911661705507,0.770861383553677,6.81032732504281,39.9150700780327,0.255974010147241
1990,"Small cap","High BM",-0.153250492675737,0.757148134606741,-7.10144790316065,55.5570808553428,0.279274499942885
1990,"Small cap","Med BM",0.0602955344851536,0.675159437412116,5.96517695566453,61.2239539198478,0.352184335816572
1990,"Small cap","Low BM",0.0162980161398744,0.472106840077419,1.23431566699926,36.7615110481154,0.198169607235705
1990,"Large cap","High BM",0.663616783287298,0.658143963730359,4.54486322675281,23.0546485863764,0.231513387323785
1990,"Large cap","Med BM",-0.62294458420124,1.29855989634898,-2.76171377513869,23.0865052949694,0.124006613684693
1990,"Large cap","Low BM",0.330213648877986,0.857573275928375,3.48642209642453,24.0357894833251,0.273104105232144
1991,"Medium cap","High BM",-0.144100024533622,0.790637096708948,-1.59664568954114,28.4664854257419,0.148657261428198
1991,"Medium cap","Med BM",0.171379173253799,0.787230724642626,7.70140219689165,71.8565788843544,0.396910802243841
1991,"Medium cap","Low BM",0.116841106738048,0.856053723316912,4.25719136001184,45.610944385252,0.299302004240044
1991,"Small cap","High BM",-0.196604970702599,0.746535674731282,-8.82197148412675,50.7164162231542,0.248946196659318
1991,"Small cap","Med BM",0.0538534239752331,0.667547285270649,5.43267451367611,59.5545700145643,0.334354687884039
1991,"Small cap","Low BM",0.0162120175044913,0.495685490670105,1.19527498401893,40.225979586461,0.219894067444892
1991,"Large cap","High BM",0.519135668281642,0.663481957642545,3.49195671217639,22.3200914409065,0.227630051757763
1991,"Large cap","Med BM",-0.862176299935981,1.39344084406377,-3.51819057035611,22.3324833490769,0.110125766787763
1991,"Large cap","Low BM",0.272640243507685,0.893255480129036,3.1885599745433,27.1177950583521,0.295597430072794
1992,"Medium cap","High BM",-0.144603808816846,0.705364815166361,-2.54716795756177,38.8031732487588,0.249339599574485
1992,"Medium cap","Med BM",0.161862235485194,0.774512242264677,7.55084489167049,69.7185455489504,0.375447882509979
1992,"Medium cap","Low BM",0.118261244037767,0.851260871314043,4.39303081584419,47.7750597754227,0.311187331931967
1992,"Small cap","High BM",-0.221444950494875,0.695290998385526,-9.72496331392177,45.5570245490762,0.210380263234622
1992,"Small cap","Med BM",0.0352089471841412,0.663382724614985,2.91631648395186,46.7481894464479,0.236140579691218
1992,"Small cap","Low BM",0.009427525511624,0.525537416016797,0.612027454971057,42.573411754251,0.237184482120808
1992,"Large cap","High BM",0.323111326711096,0.643671875477918,2.15896237071395,21.2068124185134,0.21934914958651
1992,"Large cap","Med BM",-1.09120742280194,1.48883321654179,-4.13273365291915,21.4528577606808,0.0971447510522437
1992,"Large cap","Low BM",0.265420992839837,0.874307323479613,3.32145907727146,27.6970532380395,0.282481914162361
1993,"Medium cap","High BM",-0.118715840422603,0.685470150364352,-2.2537417623457,37.7996325728306,0.250897792227342
1993,"Medium cap","Med BM",0.189573512679193,0.764211773082885,9.4419078415967,70.5385917555788,0.369242656525054
1993,"Medium cap","Low BM",0.15328107458377,0.782537771017193,6.03986178285225,49.1393432470203,0.306900798563974
1993,"Small cap","High BM",-0.194862575982168,0.678239722219507,-8.25867392384104,42.4208809342797,0.193317044068839
1993,"Small cap","Med BM",0.0400404659854041,0.646028337312917,3.35793591261424,44.9125841016199,0.222528588278063
1993,"Small cap","Low BM",-0.00764100364006379,0.531243800618474,-0.394941178570058,35.5009310468354,0.173763098906361
1993,"Large cap","High BM",0.441324770359805,0.589226174495459,2.88736783559482,18.200294768634,0.186555906534003
1993,"Large cap","Med BM",-1.1367423203235,1.55273150849573,-4.41443398127976,22.3509163648609,0.0967790586280909
1993,"Large cap","Low BM",0.373793776901203,0.817428706931813,5.51275955419345,29.5238456338132,0.280075071611966
1994,"Medium cap","High BM",-0.177203633803446,0.663030324794431,-3.40544692075585,35.2511398851228,0.228048541363945
1994,"Medium cap","Med BM",0.19352032298924,0.762086520338126,10.2391359441169,71.9839954747538,0.367589576920602
1994,"Medium cap","Low BM",0.151618225001814,0.765730669120842,6.14011511855518,48.8116593514214,0.294437175797838
1994,"Small cap","High BM",-0.201125331722533,0.633342267470407,-8.44388623292785,39.0389122378051,0.168458189532837
1994,"Small cap","Med BM",0.0348655866015015,0.63795503485278,2.93175523733956,43.7598340346102,0.214254959851768
1994,"Small cap","Low BM",-0.0296650601155001,0.49987915735754,-1.3447743116859,30.793994482288,0.136469274794126
1994,"Large cap","High BM",0.209985601914696,0.617025680159223,1.27708414983299,18.0213559971196,0.20137794496919
1994,"Large cap","Med BM",-1.4029528921695,1.72737789224367,-4.71749641732896,20.7884704452979,0.0792696783228116
1994,"Large cap","Low BM",0.41636507580137,0.795380673528729,6.82417942671721,30.9759622000957,0.275551937375917
1995,"Medium cap","High BM",-0.222659467903635,0.652830113037065,-4.40105442758113,34.153279677427,0.218639566111854
1995,"Medium cap","Med BM",0.227175212427084,0.723774210541892,12.5775953694166,68.7417368848327,0.331435742182977
1995,"Medium cap","Low BM",0.171437634657307,0.701164101123021,7.34216300773399,49.4921505022592,0.283405361912147
1995,"Small cap","High BM",-0.191982190649285,0.617813526575169,-8.22239951670136,38.2134293723423,0.160601302535158
1995,"Small cap","Med BM",0.0327605484504102,0.61287362666639,2.67536574766572,40.4331707819948,0.190095575072884
1995,"Small cap","Low BM",-0.0384144541646887,0.494699787154209,-1.7392763752344,31.0436041321776,0.138028104151816
1995,"Large cap","High BM",0.222327809724456,0.512875396863863,1.33733060251833,14.5349458496404,0.155721066029024
1995,"Large cap","Med BM",-1.49202435242989,1.80974453303662,-5.13158745883475,21.7401067038466,0.0803512418241801
1995,"Large cap","Low BM",0.462870617163133,0.773458334410545,8.43842771246789,32.5912418715511,0.266818859818207
1996,"Medium cap","High BM",-0.125587617298652,0.626994891165594,-2.75969082696504,35.3624930776234,0.225766479515826
1996,"Medium cap","Med BM",0.253968590599453,0.700350469472724,14.4759878983784,65.5843236345443,0.299145232281605
1996,"Medium cap","Low BM",0.152417986604594,0.731574716007297,6.99856611791215,50.5102191550608,0.273099717249516
1996,"Small cap","High BM",-0.169073568613374,0.606970712403596,-7.47263624563482,37.8295450922936,0.156839526232239
