"Size_category","BM_category","LHS","intercept","A","D","DD","E","NegE","AC","adj_r_squared","t_intercept","t_A","t_D","t_DD","t_E","t_NegE","t_AC"
"Small cap","Low BM","E_{t+1}",0.668421324158021,-0.00973930980033038,-0.583886527221972,0.783175966497422,0.302172804170305,-2.8578492438475,-0.0105688571791032,0.271430945807573,2.83707620992797,-3.640996809802,-2.59151393934043,1.59213421187465,9.11593603812648,-4.1412925929812,-1.48929022834918
"Small cap","Med BM","E_{t+1}",0.320800590690357,-0.00846778659812684,0.0420259787989487,0.404523069445381,0.559217125071366,-0.910551362570869,-0.147564632862086,0.315693110846871,2.9949061150643,-2.34561283061716,0.841463797995464,1.84843107548988,21.621825662133,-3.78985078974776,-5.4178414923753
"Small cap","High BM","E_{t+1}",-0.345755642096176,-0.0181686620813646,-0.0478905741979017,3.57872697118991,0.38731180888269,-1.12857427707761,0.104527728623514,0.207782551117103,0.446238903286038,-8.13626910138048,1.27923486350347,2.59675121016736,14.2440524931244,-0.902936425913676,-0.303405539599694
"Medium cap","Low BM","E_{t+1}",1.73894172055067,9.04785472228968e-05,-0.354934276179071,4.38575088885422,0.838619250394306,-1.24459000635194,-0.259778250828975,0.290409531938245,2.41416731966379,0.247149700218441,0.0195915600872219,1.50743550033141,17.5819721906987,-1.83341845632507,-3.05235160380802
"Medium cap","Med BM","E_{t+1}",0.03541667297081,0.00297006072560807,-0.0593710180869482,3.06963773072174,0.69316311320384,-1.67876193085138,-0.0632545613222258,0.395687547489646,0.0646195666985394,3.35721208166672,0.477558324496288,3.86093175709476,30.448910567652,-3.14928338261629,-5.00208107266027
"Medium cap","High BM","E_{t+1}",1.2003950205162,-0.013686592360855,0.230387077093485,9.15348028526317,0.534114494120227,-6.42689992101783,0.0598755444713869,0.275476584861213,-0.104145282412278,-8.34255791203474,2.4319685175153,2.6533510704951,14.0319153078323,-1.52591363589313,1.98574306533168
"Large cap","Low BM","E_{t+1}",-8.29712058699437,-0.00145368564731612,0.236543583719256,-20.3826544699082,0.995239126313281,26.2004024961043,-0.213886042346119,0.84106938169441,-0.206187900469198,1.25213022661245,4.68876760079622,-0.950775872323286,47.4388297076854,1.02100415759799,-17.518407483673
"Large cap","Med BM","E_{t+1}",-18.8986091405326,0.00995713760401614,0.281969449178694,0.983957261697482,0.768730552493607,69.3106549766823,-0.0337854932216983,0.748219035857278,-1.07709650429245,8.95563287176823,5.50288776967862,0.289316618104453,36.7216010148268,3.18014402226682,-4.85644326793697
"Large cap","High BM","E_{t+1}",7.03122330761118,0.00437847283515191,0.0449090155921762,-21.6197713603641,0.68802260627447,22.968071337629,0.0738722665167412,0.530257851192935,0.0671032764688723,2.43852931909717,-0.596441180631878,-0.0965406950191902,13.8589315983707,0.445799497611111,2.70994336758392
