"year","Size_category","BM_category","intercept","EPS","NegEPS","NegEPS_EPS","t_intercept","t_EPS","t_NegEPS","t_NegEPS_EPS","adj_r_squared"
1971,"Small cap","Low BM",0.070316593174704,0.914211258366181,-0.0448671409519325,-0.704318722789146,1.73123558249698,15.3236487681011,-0.493961371425513,-6.7606848759688,0.511930665115853
1971,"Large cap","High BM",0.58018775845539,0.770206909940799,NA,NA,1.57603588718214,7.68757467065229,NA,NA,0.557322567472825
1971,"Large cap","Med BM",0.570697367247001,0.804577108999874,NA,NA,7.20036035817222,25.8508391605273,NA,NA,0.64522886906637
1971,"Large cap","Low BM",0.374321392645355,0.859018264919967,NA,NA,3.37426055288958,17.370008614246,NA,NA,0.72220280176995
1972,"Medium cap","High BM",-2.81857627964105,2.07706113718167,4.21372203373586,-0.728562441417768,-1.92063297357688,3.30911846641217,2.08259691720901,-1.94936273420921,0.286926139490478
1972,"Medium cap","Med BM",0.383896451682481,0.806481573010525,-0.0915410383315482,-0.126911898246647,7.31208604958546,33.1121991892214,-0.225383787005299,-0.988347209457229,0.558013580689607
1972,"Medium cap","Low BM",0.189606125607866,0.855496524061678,0.0818137616080672,-1.36750472261493,2.89872050851797,17.0003038934402,0.229825350259301,-1.72830273727002,0.51873197966227
1972,"Small cap","High BM",-0.337940013260711,1.07493400045274,0.364180417191672,-0.569730237193721,-1.01385659862964,3.54749736426745,0.918946293233173,-1.9626508509614,0.182552534503404
1972,"Small cap","Med BM",0.0836392074819455,0.898028811731966,0.125720004092165,-0.279761657790436,2.99232166859823,30.7582125810691,1.34017293987951,-2.47681347802229,0.501915021025535
1972,"Small cap","Low BM",0.0756699691986927,0.902489281765732,-0.0802078561536611,-0.661826720324317,1.95433760190474,15.7094852622793,-0.950974315012778,-6.00149644243729,0.482917211937911
1972,"Large cap","High BM",0.478077562755128,0.787746534019034,1.60698100787124,2.32113800680602,1.58408543736038,8.9660323096143,5.22634303565642,9965329541050076,0.5309050822272
1972,"Large cap","Med BM",0.533865357778869,0.816983187289061,1.490980681129,1.40937290991774,7.43944568914105,29.228122426973,4.12742641290627,6.37716958970449,0.651380953423162
1972,"Large cap","Low BM",0.317248038533228,0.872297557607514,NA,NA,3.15099043186033,18.9074275315323,NA,NA,0.725856150153153
1973,"Medium cap","High BM",-3.45291306191282,2.46591043090133,5.18988727878667,-0.900816796585447,-2.01304583636641,3.21712271936767,2.2484743608003,-1.95035921070249,0.227777445166211
1973,"Medium cap","Med BM",0.405512037408007,0.805472230740907,0.105870372788307,-0.122889032503852,8.76079794302994,36.4546723760702,0.341719962163706,-1.36472406542841,0.566325733859115
1973,"Medium cap","Low BM",0.237497524183621,0.837226098199257,0.477252607357844,-0.583198368081175,3.94649984879202,17.7479935505397,1.49561798740779,-1.89434779262163,0.509216135121344
1973,"Small cap","High BM",-0.224289720310256,1.01810702629494,0.336901308021501,-0.55766390429836,-0.902755664493914,4.23199431098845,1.12643466419776,-2.47984329059566,0.174792410126291
1973,"Small cap","Med BM",0.100525740882433,0.898320931144117,0.121669603585697,-0.3999273279883,3.85585218609506,32.0476113608205,1.51846200368495,-3.75299278178756,0.513046469380429
1973,"Small cap","Low BM",0.0908568252084947,0.895993106963932,-0.0383986738613623,-0.672161192229393,2.46569015315845,16.0532784662177,-0.472491023330942,-6.06207302427674,0.45938058683463
1973,"Large cap","High BM",0.571064957962728,0.796107998033384,1.66644460634169,2.04584641777986,2.35414332072193,10.5070961290751,5.577895154276,11.4725042078277,0.55285857149914
1973,"Large cap","Med BM",0.56615554635588,0.811067960672923,0.903514353173629,1.10486892289504,8.03310945121773,29.5679968392849,1.42808625453246,2.65872576373518,0.653959802017651
1973,"Large cap","Low BM",0.319508828255919,0.867099374617895,NA,NA,3.62557073190672,20.6289060316259,NA,NA,0.722030145509225
1974,"Medium cap","High BM",-3.30991643183154,2.48374946955501,4.985321733915,-0.902053870556294,-2.07293000095593,3.42477432580741,2.36231925679511,-2.1415194633514,0.154712505630367
1974,"Medium cap","Med BM",0.351733257904309,0.84631019545299,-0.0848528942639147,-0.13974657251345,6.1405844838923,29.5782274067651,-0.231299358704076,-1.46381404899151,0.561659034219218
1974,"Medium cap","Low BM",0.263877046135605,0.832509230763042,0.324161757737701,-0.587849757481946,4.64909487484663,18.5088819042974,1.16768316746502,-2.19383100701069,0.511809909247979
1974,"Small cap","High BM",-0.192993208603212,1.05687489856766,0.337932695097947,-0.620454851632178,-1.21649586347141,6.79393021400687,1.70754183794264,-4.0121063787025,0.213062947355776
1974,"Small cap","Med BM",0.10477565595123,0.927362997202589,0.18823281241151,-0.329274131095777,3.23277003860139,24.8758150635988,2.31693023865059,-3.42107729852075,0.51029864034465
1974,"Small cap","Low BM",0.0902861186671996,0.904583139619773,-0.040793216892334,-0.712009497530145,2.67246525761254,17.0762089650908,-0.589813132387536,-8.09167501727463,0.468406134903378
1974,"Large cap","High BM",0.70625763283364,0.805493967650757,1.53886498927757,2.27230521961063,3.32661110089133,12.0774225067806,6.0669428852899,16.7519206594716,0.554994256940982
1974,"Large cap","Med BM",0.532551359277799,0.845179900612317,0.0698609493201932,-0.166315236162909,5.93247481964812,24.9205256406379,0.0751114567334243,-0.232990925655992,0.602057933889668
1974,"Large cap","Low BM",0.314416505361869,0.877044514896424,NA,NA,3.81881929602817,21.8203246802064,NA,NA,0.728157768331137
1975,"Medium cap","High BM",-3.78471138292778,2.61841326677929,5.59964448635258,-0.98960756005393,-2.30525581933234,3.72020532708791,2.60003702800765,-2.37754637096576,0.155989172642477
1975,"Medium cap","Med BM",0.261350942924848,0.898589192999764,0.045033686302036,-0.101246202493098,3.84960952842286,25.9543698793225,0.123999806028547,-1.65166314072076,0.538767924780675
1975,"Medium cap","Low BM",0.259472912646682,0.840136662587385,0.180440034775368,-0.456416153688355,4.59802875760306,18.6199763336579,0.799715497116539,-2.32717034677017,0.535307824534105
1975,"Small cap","High BM",-0.143652496895036,1.01026858930968,0.440242416651453,-0.312977757124353,-1.3594529797464,9.85443938709939,2.595465138948,-3.12991689367535,0.242132344825658
1975,"Small cap","Med BM",0.11979592240848,0.931649936437879,0.167085840923784,-0.312503919618994,3.68134459650597,24.812563403062,2.02463464511595,-3.39212569894782,0.488630066131894
1975,"Small cap","Low BM",0.0922773700779591,0.925336421177485,-0.0385908816871266,-0.776800032407269,2.8361328161671,17.1270478673952,-0.593952110663428,-10.6152537173815,0.449243751408631
1975,"Large cap","High BM",0.661588129571246,0.85508810921578,1.50346872966973,2.28725989503397,2.99079163324414,12.222718425902,5.89977862693945,17.2076032914194,0.511499573327352
1975,"Large cap","Med BM",0.365222809725945,0.914408597513166,0.218001147399002,-0.166315236162908,3.21599803349239,21.3895312190432,0.233856790667071,-0.232990925655991,0.60305374876215
1975,"Large cap","Low BM",0.338124028461455,0.874390745629599,NA,NA,4.14277655466248,21.6970005498848,NA,NA,0.723030017690366
1976,"Medium cap","High BM",-2.64088807742711,2.05386533499274,4.24858444356082,-0.753536979761948,-2.01090935586817,3.80423471932192,2.47622016080495,-2.29863427507948,0.156296489623857
1976,"Medium cap","Med BM",0.264322832638054,0.898406132077336,0.0305858185642872,-0.0850136321784457,3.88740355190982,25.937903794851,0.0947420712552096,-1.48544194186688,0.549296844347428
1976,"Medium cap","Low BM",0.254893164631292,0.846468191616791,0.187486774368032,-0.133700133498792,4.53709972902844,18.6061394979179,0.86613500163632,-0.795467599406166,0.563637585685326
1976,"Small cap","High BM",-0.237246349785279,1.08802327745478,0.523022606367494,-0.430327587677152,-1.37152472090411,6.4066474111512,2.08089914250168,-3.0212598972402,0.142537175819629
1976,"Small cap","Med BM",0.103344161845092,0.938358375441725,0.144706996164284,-0.452645549563894,2.97712984436084,23.7797089601624,1.37903413129289,-2.89634995458539,0.477949639852789
1976,"Small cap","Low BM",0.263077535296511,0.659000555325875,-0.0205126822802617,-0.275997767786919,2.57373978326172,4.13560279754896,-0.269375093039605,-0.888097167355884,0.341905589477379
1976,"Large cap","High BM",1.01952633915691,0.70843106283196,0.519222903688373,2.55404231996961,5.92075548263256,13.4384492281386,0.574761529210863,2.84470981516383,0.472765033912093
1976,"Large cap","Med BM",0.480839104634861,0.869222258197244,0.0814320562814538,-0.166315236162908,4.28111330914972,21.1329479387931,0.0873821895132266,-0.232990925655991,0.610135229960266
1976,"Large cap","Low BM",0.328534257426955,0.877599429483366,NA,NA,3.3823260690107,18.4844246493118,NA,NA,0.702127331995002
1977,"Medium cap","High BM",-1.87292482031392,1.7724229909706,3.31104318017246,-0.827344990922517,-1.80987883216098,4.11654735877324,2.48846276733027,-2.61947407597431,0.133731079088881
1977,"Medium cap","Med BM",0.303222431586369,0.882102843941696,0.0861120650420871,-0.0467643440716352,4.25166551654552,24.2414676424559,0.283384307145667,-0.806809438969115,0.528109167867107
1977,"Medium cap","Low BM",0.294998760852899,0.811759694225435,-0.0014690270452372,-0.37292921701933,4.9628015514671,16.9140601559169,-0.00769498928511701,-1.72473638947591,0.532451208244448
1977,"Small cap","High BM",-0.292635188351613,1.19079489673254,0.637892276278463,-0.50228902462307,-1.45389735669145,5.96421520989722,2.20668483785363,-3.30651768762098,0.114220422512152
1977,"Small cap","Med BM",0.126485717086481,0.916540239833823,0.167112282988863,-0.458764889032709,3.75469684137554,23.5719773792432,1.82260986409828,-3.44934870047835,0.456614823410531
1977,"Small cap","Low BM",0.238057882383846,0.695087285565659,-0.0520471156066549,-0.362579815885747,2.38347068803743,4.37017469824551,-0.721686929841845,-1.3542416415654,0.330031823555091
1977,"Large cap","High BM",1.07776907356774,0.709689071749508,-1.85244317964913,-1.58071779553239,6.80291204290004,14.456168483973,-1.53933054348534,-2.78750385778157,0.460012022930632
1977,"Large cap","Med BM",0.611639811938883,0.830898018742653,-0.0768161319354405,-0.166315236162907,5.67585667547522,21.5219204232832,-0.0824843354659561,-0.23299092565599,0.60315651819542
1977,"Large cap","Low BM",0.146129813312434,0.966053217384278,NA,NA,0.966378218125243,13.1179613744965,NA,NA,0.680966605451341
1978,"Medium cap","High BM",-1.7906914499336,1.74643969765404,3.33385181767239,-0.694099409806775,-1.91635240117344,4.50810282621883,2.72763857737546,-2.60354588324625,0.127721893775817
1978,"Medium cap","Med BM",0.302955571577701,0.90528240261383,0.130815711618663,-0.0858550657486896,3.94078242095515,23.0677610822479,0.418383157379731,-1.5052816004831,0.53757973951917
1978,"Medium cap","Low BM",0.286297619998778,0.8368112415179,0.243634227979577,-0.130703497144404,4.84243929195617,17.1711399284225,1.07807625695914,-0.495594330114612,0.532018012678509
1978,"Small cap","High BM",-0.252295422373005,1.1648254754523,0.572198550256011,-0.499767753755382,-1.44332760627435,6.73752307257032,2.28116637486783,-3.58909509783694,0.124132039983236
1978,"Small cap","Med BM",0.144557139468388,0.90620687062689,0.173111015289107,-0.449248283713888,4.10582782200442,21.8975163145214,1.95003328320592,-3.68317908047874,0.441937138745988
1978,"Small cap","Low BM",0.27056502193734,0.642964931068481,-0.167741123350027,-0.380753291580803,2.4723310943879,3.4826255406183,-2.42481877392672,-1.35809678147361,0.314668639918481
1978,"Large cap","High BM",0.917700521588152,0.769555473412989,-1.73674975806788,-1.54082448987947,6.21403353434367,17.0542658852441,-1.41061717907053,-2.63825854978505,0.465562327485471
1978,"Large cap","Med BM",0.507399154973807,0.88128289804807,-0.00369081604772622,-0.166315236162911,4.57286052792232,22.6329168052595,-0.00396269122901562,-0.232990925655995,0.652493136611809
1978,"Large cap","Low BM",0.0462432899198616,1.03203766744893,NA,NA,0.292837755879887,13.389113871461,NA,NA,0.734711692988508
1979,"Medium cap","High BM",-1.62447527492874,1.68738014765574,3.29211481337085,-0.582916290691152,-1.92679344470729,4.872031559601,2.95449794812863,-2.55839501000839,0.119549563722424
1979,"Medium cap","Med BM",0.238770715177954,0.950918940238007,0.257404216485523,-0.0659715846955857,2.67265977770629,21.0287788812658,0.815497690166553,-1.12863696005853,0.54201531934898
1979,"Medium cap","Low BM",0.274741728209555,0.870340855374411,0.271974498136406,-0.265960120284921,4.05603194874835,15.1997062844642,1.34876044053192,-1.47660184529709,0.538170710203079
1979,"Small cap","High BM",-0.227091558544783,1.15090481097904,0.533374459716286,-0.507260002921271,-1.4514456475947,7.50926385307863,2.37618273307313,-3.92926689442754,0.134255826238872
1979,"Small cap","Med BM",0.135387774308954,0.921490554287022,0.176638806283702,-0.450870141664451,4.0582478270573,23.8984472343316,2.09347015964386,-3.91565084803408,0.503015052155902
1979,"Small cap","Low BM",0.282664719162143,0.61601288612321,-0.131026193808166,-0.357358519404404,2.46048798996288,2.89364697064389,-1.91339231945552,-1.1809648052608,0.286428607391895
1979,"Large cap","High BM",0.783312911202767,0.816640874320646,-0.274355349667608,-0.599432577500223,5.18413083815026,18.1456169935273,-0.327898207083482,-4.85131906635108,0.499474175993586
1979,"Large cap","Med BM",0.530656093754715,0.893885795855466,-0.0302667804382218,-0.166315236162906,4.84472237316783,23.7752794985674,-0.0324997998152922,-0.232990925655988,0.680455621206326
1979,"Large cap","Low BM",0.130670638470289,0.996527199922833,NA,NA,0.757735548369971,12.0055317080467,NA,NA,0.758843770262621
1980,"Medium cap","High BM",-1.61125469269977,1.68433843645843,3.31648681841198,-0.476399746938244,-2.03722746331636,5.28472159136778,3.15358399890091,-2.63190136646272,0.116624671117451
1980,"Medium cap","Med BM",0.254702511774361,0.959263249904332,0.383297686841518,-0.0804653419550582,2.55666425770107,19.3669852459093,1.30241941997386,-1.47670070304779,0.536073851492408
1980,"Medium cap","Low BM",0.29099195913989,0.872637587553416,0.123182624584477,-0.336750815463384,3.77572403184704,13.3462242557131,0.677545320792961,-1.88846223590232,0.539790615969765
1980,"Small cap","High BM",-0.208101142388968,1.13094859002108,0.518162696703986,-0.477973939823582,-1.50378731316314,8.40967883049432,2.60188993248564,-4.25553946088676,0.143109866979237
1980,"Small cap","Med BM",0.140804922340498,0.929535552440114,0.220798792541801,-0.458496433570879,4.32415103174042,24.8519544450136,2.53945066649037,-3.9400166888407,0.509769948090997
1980,"Small cap","Low BM",0.379298687575626,0.388763834666335,-0.188416315482482,-0.0740845191636017,8.084073791108,4.52244712581946,-2.42205952404411,-1.01158899253703,0.257844961592033
1980,"Large cap","High BM",0.740575503745455,0.857753812537663,-1.58383498133623,-0.433289925245213,4.91986167663393,19.8173465912378,-1.01496788777571,-1.41536558038995,0.495907475506469
1980,"Large cap","Med BM",0.531738094456497,0.924080208330641,0.21546504519363,-1.05160967003744,3.75645664115834,20.2337201637295,0.214867177356904,-1.74290409453785,0.623588333629579
1980,"Large cap","Low BM",0.135734811449244,1.00143475401926,NA,NA,0.762044651455273,11.8010438159767,NA,NA,0.758460717762523
1981,"Medium cap","High BM",-1.78484846657765,1.71735607529518,3.46509405131811,-0.504552810839146,-2.21445940017505,5.54025475124747,3.21018000762815,-2.6919035108791,0.127191495483095
1981,"Medium cap","Med BM",0.260668473709424,0.950234780344392,0.290834821239543,-0.0823537769625869,2.63204798122495,19.6530819091962,1.00921403021876,-1.52449886338497,0.532187236841485
1981,"Medium cap","Low BM",0.353913415388799,0.804584062834944,0.193314467361577,-0.0836141058484664,4.61655759137397,12.4512249879367,0.986311393111995,-0.359319363275709,0.523183755929185
1981,"Small cap","High BM",-0.146821792174599,1.07093836799865,0.44318845762423,-0.443563169249248,-1.15684810298922,8.82371364234279,2.4262159824365,-4.28839607750987,0.150400767518893
1981,"Small cap","Med BM",0.162083539046993,0.899384999120335,0.208660279563424,-0.410089391882795,5.20111043514014,25.0036962596793,2.59286046883612,-3.9150432732886,0.493548885072862
1981,"Small cap","Low BM",0.322539849012871,0.40487884499323,-0.175963343397819,-0.094059703760497,6.91245595819131,4.53147138858095,-2.36778820058073,-1.18450467480528,0.247189558859438
1981,"Large cap","High BM",1.20974546922852,0.724499064772859,1.61456633554686,1.03810206782437,6.2640473654639,13.5121333777575,0.836316673993498,1.70044066103623,0.4266572380659
1981,"Large cap","Med BM",0.663444398993748,0.888454772222775,-0.0613617434351269,-1.05160967003744,4.96969560253083,21.3567232457557,-0.0613161821997418,-1.74290409453786,0.610006628580325
1981,"Large cap","Low BM",0.217703048808371,0.951859162569711,NA,NA,1.15818906333577,10.719667769331,NA,NA,0.714995762033475
1982,"Medium cap","High BM",-1.61285183241377,1.6294507173502,2.71053800329368,-0.646714582712054,-2.06689840965631,5.53017732370157,2.67398395383846,-3.30755793425246,0.111983318996683
1982,"Medium cap","Med BM",0.255368264247929,0.941663446641668,0.342228775979338,-0.0381199754748636,2.66865051824358,20.6783233120586,1.35885887196849,-0.633350732732095,0.541357064070167
1982,"Medium cap","Low BM",0.387549358953787,0.781341943146625,-0.0169843600097647,-0.18655670789399,5.83048217789654,13.2539137354631,-0.0924577126451069,-0.826733608548383,0.487223599843871
1982,"Small cap","High BM",-0.125221759082984,1.04591401885346,0.419319329200867,-0.35959764560843,-1.01547838546767,8.98907644542036,2.3383223874994,-3.24476994772264,0.15580345020383
1982,"Small cap","Med BM",0.164865551491896,0.886312685800896,0.15308440781785,-0.42412373682264,5.25948232078126,24.7966977566572,1.9312122603556,-4.03860135088812,0.492274160379891
1982,"Small cap","Low BM",0.291263569634021,0.398867102168454,-0.166204652383497,-0.0935172656378968,6.85568342984699,4.57238448313309,-2.70624879127321,-1.11180578353686,0.236754532742038
1982,"Large cap","High BM",1.15317584658727,0.742360061223848,3.98821906720133,1.21771081233892,6.48185055159875,15.5139998851739,1.88229724570379,3.17297965315696,0.46562321243126
1982,"Large cap","Med BM",0.665894361563691,0.891790828801618,-0.912169568331721,-1.80790160588367,3.52068782017534,16.0689036068454,-0.639634411298755,-3.04048302386488,0.570470780899185
1982,"Large cap","Low BM",0.23969984086696,0.947472632331162,-7.01426458564663,NA,1.3351638229128,11.1951028056503,-45.0547880323133,NA,0.730889546474512
1983,"Medium cap","High BM",-1.23145360669027,1.43697773477459,2.91127347254046,-0.0963278133144903,-1.79492062119122,5.6564396066923,2.74679753863378,-0.665326371056616,0.106373369860528
1983,"Medium cap","Med BM",0.180961570599195,0.94690732959938,0.264619101655897,0.0768584999143207,1.93763969864273,21.5846627331077,1.08775116101548,0.829881571388663,0.526877580997963
1983,"Medium cap","Low BM",0.295635178808308,0.829917308472383,-0.0389196577248879,-0.149516008654621,4.56539797969398,13.8857987493951,-0.239697499385728,-0.661733105589606,0.503114610836151
1983,"Small cap","High BM",-0.139759177411351,1.03015679472066,0.358205528721203,-0.300480890404776,-1.19102489106613,9.35848003147834,2.08955162739749,-2.87886442817091,0.163160044328869
1983,"Small cap","Med BM",0.124017375689846,0.89558142453202,0.156873983733995,-0.337938898747132,3.89003563903279,23.9770985132523,2.16300168324586,-3.62786858995953,0.484423477404648
1983,"Small cap","Low BM",0.269827662690896,0.375961006914531,-0.211044652622263,-0.0914870579537298,6.62089827166102,4.28342306093882,-3.92482441976861,-1.03511479595273,0.233910336278956
1983,"Large cap","High BM",1.05582652201448,0.724272758518349,4.26510120596918,1.17727526767166,5.44821220644769,14.8704641120024,2.23889336298402,3.26473765928477,0.391263644244979
1983,"Large cap","Med BM",0.6667161920987,0.88332690617469,-1.36900990301866,-2.05998373326518,3.5321128125036,16.3514475476478,-0.729353120529317,-2.46614315242383,0.559025819024107
1983,"Large cap","Low BM",0.0662516057415804,1.03169184006229,1.14217297392321,0.310378986106152,0.236499047017382,8.17856935987853,4.48879609638299,3006574119807304,0.727355158685618
1984,"Medium cap","High BM",-0.999866647690953,1.32785302690412,2.64636917391946,-0.100071132170464,-1.60535176952652,5.81248433493683,2.7269486488176,-0.805972215138972,0.111970522889576
1984,"Medium cap","Med BM",0.177122392571828,0.925347463034528,0.353488147626919,-0.156486308441787,2.13326673806794,23.1492680480767,1.99778690444283,-5.61838818534363,0.525305886157739
1984,"Medium cap","Low BM",0.3764296766323,0.736286439287575,-0.0487425306032058,0.116458908526678,6.06841637822914,12.7072645833426,-0.433574457543538,1.09704323468911,0.519943865717876
1984,"Small cap","High BM",-0.145922719657311,1.02474562521346,0.32243804063904,-0.279448801207171,-1.19130237711681,8.92198836777211,1.82064515675171,-2.70141818177477,0.167374883782852
1984,"Small cap","Med BM",0.121812660392738,0.867883063825726,0.096601412761623,-0.387180081880274,4.05772255783414,24.689635331044,1.47452698604005,-4.13210036226225,0.484856864473258
1984,"Small cap","Low BM",0.257023538082754,0.418011286213782,-0.222934062820402,-0.122092804475449,6.21037288604556,4.44195650772158,-3.73250132223612,-1.29825849125627,0.246669099234453
1984,"Large cap","High BM",1.00222631232876,0.722873613580589,1.40947484212235,0.322342417841265,5.46255154642238,15.7320758251254,1.43380628735017,1.96561672528223,0.382303613241152
1984,"Large cap","Med BM",0.425291126342357,0.925047218461352,2.5601890413561,0.121649094722679,1.58229955859548,12.0453440355234,2.37473536322881,0.324422321787422,0.488198645297215
1984,"Large cap","Low BM",0.136046124095788,0.989952037723615,2.29651421287473,0.28114716981416,0.53675577478523,8.44574644282626,3.224326669942,10.1644883175613,0.710754939764247
1985,"Medium cap","High BM",-0.640354124346633,1.18466184127193,1.89919809483912,-0.105852638353235,-1.22143932842368,6.08986111514256,2.33994569715544,-0.876163568729662,0.122506311520967
1985,"Medium cap","Med BM",0.180499503812869,0.913448425012541,0.247425908204281,-0.161234934159058,2.40570957757322,24.4207738613908,1.65549622847182,-3.98474964298462,0.534591919280038
1985,"Medium cap","Low BM",0.406095224703029,0.690411767249275,-0.119667005114504,0.0783048812263325,6.50033305227948,11.6119827967111,-1.22832912939218,0.718751776106977,0.50127825794713
1985,"Small cap","High BM",-0.158854483696805,1.02640076972167,0.248902081144515,-0.326165354899704,-1.15472857954429,7.94028820731439,1.35323838552558,-2.58070911802566,0.16587148881613
1985,"Small cap","Med BM",0.0962469973939793,0.863425456199899,0.0427714238622753,-0.438207199272362,3.37314700194035,24.9905299223138,0.724212435039818,-4.71526375873751,0.493761692456092
1985,"Small cap","Low BM",0.232449106419741,0.433044157347283,-0.2245808630636,-0.141855644842602,5.40123817363039,4.19342684182241,-4.00037975392468,-1.34361335052762,0.234217521754048
1985,"Large cap","High BM",0.645814848211761,0.801486255681753,1.7366925515774,0.150029916440343,2.33632425874885,11.3450628533746,2.11948244635408,1.07148871517223,0.369849341910891
1985,"Large cap","Med BM",0.318088262791718,0.953758663654559,1.3190139300833,-0.82878214980058,1.02063193740094,10.5867410251178,1.40982629837607,-1.41571028030107,0.442332561550834
