"year","forecast_horizon","intercept","A","D","E","AC","t_intercept","t_A","t_D","t_E","t_AC","adj_r_squared"
1979,2,1.50489469048685,0.0186079105023664,0.288131158410548,0.768955309686945,-0.0291508812914888,1.75030654383545,2.74671908011946,0.902410664485759,5.57692108846093,-0.547820246580635,0.885420867072451
1980,2,1.73156177483102,0.0239625346180569,0.478417014299617,0.604487372406824,0.00809788185740105,1.60295070792591,2.74797431348778,1.21475687499557,2.76077105043662,0.149922229250964,0.828976812468568
1981,2,1.12525434437351,0.0258696730448084,0.622205124176805,0.556446271563112,0.116081640641046,1.15087739948247,3.03303819478661,1.67786614384423,3.13585503349162,1.63672072520164,0.832586598635313
1982,2,1.81069867832444,0.0201930083808213,0.781138798038424,0.505836463687628,0.0936084273625666,2.11700006288098,2.68985655699037,2.58669239852946,4.00499374584178,1.60805157572957,0.836093961448573
1983,2,2.6306599493095,0.0179338015482682,0.887535940238863,0.416036235506412,0.0473915142304644,2.99403172026313,2.32722142524155,3.08382351519777,4.27763845021135,0.813125097154156,0.824104479168831
1984,2,4.05030204622327,0.0112551328953611,0.73016999715574,0.516321334005248,0.000775886683616432,2.41211416224018,1.14516505647247,2.11518003356886,4.31575067025618,0.0127798744151571,0.781168783819996
1985,2,4.71993068453015,0.00416163416438772,0.40815221476156,0.726787521786819,-0.0203487487101439,2.57950219651341,0.422014809469442,1.10458380175168,4.96311724554231,-0.325556680115216,0.758316845035992
1986,2,4.23933767537659,0.00260634858308937,0.437266214894526,0.719226295420442,-0.00373626789550119,2.47843779228466,0.326971282292668,1.33306988327985,5.71936537726647,-0.0693929435500922,0.745675261577693
1987,2,4.8826539856907,0.000271552185030123,0.414265416679864,0.739098973485756,-0.0183642103852986,2.68325291163886,0.0343027259544928,1.36291186608861,6.51637969250416,-0.415405553613973,0.729430464918366
1988,2,4.11539098993161,0.00813506034442898,0.189118891963635,0.749835486934308,-0.00884861188719336,2.14274011892138,1.15071193030942,0.765325594630575,7.76831935357138,-0.224436994411834,0.721741215201694
1989,2,3.5646344174467,0.0109657390398777,0.107785666382241,0.732075881077264,-0.00805756273316005,1.90848486740781,1.65724623866661,0.542288234609653,8.62099857559009,-0.238499616201073,0.715076084785024
1990,2,5.8972863037859,-0.00307539428543119,0.464354332396818,0.723556628092753,-0.00635703017052438,2.8895022603082,-0.528065159379376,2.26560203262305,8.89468030119009,-0.178813887729297,0.693220670956475
1991,2,7.1703141526015,-0.00672517625798196,0.530045719618335,0.695044893177993,0.00314345362230962,3.4493509982584,-1.42742295631622,2.77898443138004,9.36470850847144,0.08699235459716,0.620874521379316
1992,2,8.38536462609201,-0.00604319773534919,0.409250424061364,0.711046043429755,0.00495988521547845,3.87640708239094,-1.96681168768168,2.33107123265654,9.5170206007563,0.125424500063852,0.552497072196827
