"year","forecast_horizon","intercept","EPS","NegEPS","NegEPS_EPS","t_intercept","t_EPS","t_NegEPS","t_NegEPS_EPS","adj_r_squared"
1975,3,-0.0898854418806419,1.07965157744705,0.749129175096788,-0.67207340922418,-0.497174067629039,9.2615588426379,3.2071988944583,-6.24379375080046,0.109420785903797
1976,3,0.00296703006455791,1.03170875264438,0.714032929760169,-0.634582632982797,0.0159531864056429,8.74218779518365,2.92648323671188,-5.8975650705506,0.116433414608647
1977,3,0.129785348375647,0.995875214840515,0.675286920430517,-0.579882267334614,0.816888511903244,9.67067254624234,3.1771598299334,-5.07062779436541,0.111537151015638
1978,3,0.12001343032341,1.04146010973014,0.664484078319502,-0.63670676775503,0.790872403116632,10.5720729708785,3.31665276651958,-5.80729955980185,0.120622789903602
1979,3,0.142588310228165,1.04446529832508,0.641622204972346,-0.613212485418025,1.03540937034015,11.7227139133716,3.48030401470852,-6.17856053884814,0.124187325417748
1980,3,0.164198640563774,1.02451353827926,0.585306534479659,-0.586385526742584,1.27349168084433,12.4656251029795,3.40577029741667,-6.4516478566064,0.123241266116784
1981,3,0.228236632075338,0.932601451988717,0.414731461930395,-0.53287700558124,1.884303889962,12.4856066714152,2.61220492787051,-6.53873102486709,0.124440826453106
1982,3,0.261235967022546,0.865089300526766,0.259537025456305,-0.506896357516169,2.65657634021667,14.3361785071592,1.99976320962261,-6.75983505766037,0.132809592403938
1983,3,0.251582797219267,0.824544379547002,0.169983247188951,-0.500138989001683,3.04600011536896,16.493870828768,1.54968415581473,-7.31158984151817,0.152307189879077
1984,3,0.231523786462635,0.802755765196706,0.202887551030719,-0.384945514868194,3.01825834369603,17.3180807975436,1.88956290630114,-5.13138924754841,0.157294759549749
1985,3,0.163205253746173,0.793441959113643,0.203224853959338,-0.351820788929456,2.27517153518651,18.2013196429064,2.02513417501701,-4.59371177335994,0.165661783153927
1986,3,0.0608775602631145,0.804719334449796,0.278118363189724,-0.315697359560896,0.797888012123984,17.3224612091434,2.60237398383626,-3.51157111902768,0.165183571210312
1987,3,-0.096375857967524,0.847427618735485,0.316118408495727,-0.409530884342799,-1.06478373773314,15.3752868574451,2.64527949251498,-4.88492326294312,0.164487959203075
1988,3,-0.174911254952793,0.847818358706595,0.37873395346157,-0.413216870016762,-1.56413635206798,12.1935879385721,2.64730493892538,-4.8622271185534,0.137539571543144
1989,3,-0.233526058755736,0.843066375244484,0.413807928774456,-0.395113649870858,-1.92978805306852,10.7937560669277,2.70605160128196,-4.42927230339022,0.122783775490446
1990,3,-0.277527691708353,0.830527123946062,0.456608633381072,-0.339761542205268,-1.98784073391041,8.98879328374616,2.58223849063696,-3.55273998296553,0.109082303372031
1991,3,-0.324941755010607,0.870987062415271,0.515479748843822,-0.363146503764319,-2.19964102880969,8.41815888201513,2.75038035837654,-3.89819098485548,0.0993764822502868
1992,3,-0.403734624104289,0.940333960350927,0.61233344146549,-0.430208707545097,-2.22878713143437,7.0401940157463,2.69054937979422,-4.034420705265,0.0758103540890492
1993,3,-0.447137692679604,1.00321980240097,0.678456989057353,-0.490456473311311,-2.24305192961374,6.48192114025107,2.70881823250002,-4.20303125523579,0.0712659433878928
1994,3,-0.496377169068665,1.07865397412485,0.747918912288375,-0.578726225394032,-2.23469307581796,6.00948456931402,2.69133026816516,-4.33249442190505,0.0634494326026417
1995,3,-0.760235309148617,1.35624746769666,1.18430486072407,-0.68941762245344,-1.84583803581666,3.93464361944373,2.19235674758743,-3.30320293188318,0.0298107924766756
