"year","Size_category","BM_category","intercept","A","D","E","AC","t_intercept","t_A","t_D","t_E","t_AC","adj_r_squared"
1970,"Large cap","High BM",6.38889425861636,5.24672352361673e-05,0.384243480549385,0.61038093892438,-0.0689246532364293,0.720063110618732,0.00780624977061085,0.86840556438373,2.77170868968513,-3.07011033646951,0.921350465868777
1970,"Large cap","Low BM",2.23035626013701,-0.0249309737960303,0.295811507603309,1.23826495187514,-0.041321295056657,0.453014916092518,-4.99021739236246,2.70747507449144,17.0793412552624,-1.86480742070539,0.989130554603541
1971,"Medium cap","Med BM",1.2172702326767,-0.00184308402835613,0.0420005634543102,0.986213389306368,-0.0186672182436435,1.96976739497769,-0.61951767293606,0.264666493994855,12.1895830105986,-1.18894251840738,0.609317920504927
1971,"Medium cap","High BM",1.81240675297217,-0.0136100481083775,0.70755032117654,0.785892690705018,0.0658480298635063,1.19732403436191,-4.00966579850017,2.91497516364891,8.23516271080685,3.49131155087894,0.538616016405352
1971,"Medium cap","Low BM",1.0545277253543,0.012407706783262,0.330033721420387,0.825966814547538,-0.0352413406075651,1.91241826483673,2.45471079102841,1.36529370447501,7.49724145056424,-2.72628309054037,0.561763914680701
1971,"Small cap","Med BM",0.320560969962007,-0.000206494960000299,0.342488231160625,0.639447482476921,-0.0162349552966255,3.70552464676535,-0.0702152870177097,1.93783057008386,12.8088975291464,-1.2106613892895,0.4973779065029
1971,"Small cap","High BM",0.0284248418233169,-3.53146974862771e-05,0.50799891166837,0.487605428404384,-0.0145100861656811,0.204477051324654,-0.0150554286908853,2.96137572323018,9.49195584479602,-1.25136512319159,0.393383962581211
1971,"Small cap","Low BM",0.103799513051632,0.00907589872472998,0.188467246497458,0.835866264739328,-0.0320391401032699,0.700204528607721,1.47812731394548,0.365671159445045,8.18676509539007,-0.673258704994998,0.47003662162128
1971,"Large cap","Med BM",-11.1448982766028,0.0183583827392572,-0.848695778180398,1.37615960028592,0.144023731131352,-1.18949611059831,3.32635898372427,-1.97611970043619,4.25433331058854,2.97243426463253,0.951012147884732
1971,"Large cap","High BM",-8.8444275481542,-0.00612792285621754,1.02994931803499,0.563865115833642,-0.0122266035280966,-1.30481411209501,-0.875908980096783,3.11942929283012,2.46437383997417,-0.566335557342322,0.994266401497647
1971,"Large cap","Low BM",0.331965989562302,-0.0180671329015862,0.487542196542099,1.10276978906798,0.00695183969865665,0.0700374498925833,-3.90171414967431,5.04956818432252,16.5015315567953,0.383845895904184,0.987627820978053
1972,"Medium cap","Med BM",0.683406988386926,0.000813995767641677,0.0120031008142121,0.990110781556454,-0.0322723255884073,1.72594519158299,0.405236044728657,0.119789731719063,19.0093587195126,-3.06361165207604,0.63506577780918
1972,"Medium cap","High BM",1.27450879570085,0.00127097469820655,0.356539030965291,0.519367048018304,0.014279722881533,1.19710934593263,0.531862103184274,2.07896632988376,8.76489775231994,1.18244304130188,0.371046685418008
1972,"Medium cap","Low BM",1.20863034961003,0.00978716907281242,0.48812392807426,0.771388837241578,-0.0355873521056615,3.29538606219595,2.81375560704466,3.26791043430542,12.0701404300681,-2.36257616238065,0.59746557469056
1972,"Small cap","Med BM",0.248826118351228,0.00613637077800552,0.434334750759153,0.571861078722957,-0.00653836353017176,3.69477756676487,2.65199623355049,3.66097675586997,15.6257129664458,-0.608733379927326,0.419466094403639
1972,"Small cap","High BM",0.0463800875177461,0.00104817593467601,0.539159508062512,0.450623165392679,-0.0338207626475479,0.480940914568265,0.657769047359146,4.36839420437452,12.4678875750051,-3.63387209397935,0.324494884881812
1972,"Small cap","Low BM",0.20068171263547,0.00589062339707407,0.636753122691466,0.681480812096188,-0.00249237773266713,1.76823327338618,1.39783411399952,1.75208858662606,9.52024216386635,-0.122398138975553,0.457153932662939
1972,"Large cap","Med BM",4.98067138175716,0.031100942767273,1.53930540052352,-0.413939162173482,0.0453338110346153,0.801720221337042,7.96388304915644,8.26220295922372,-3.02303235508547,1.34381647744966,0.931342974919963
1972,"Large cap","High BM",-8.45777837811892,0.00169806245015716,0.43980798599497,0.65385478416662,-0.0533794425578499,-1.44586760438159,0.321463722439737,1.4454124471725,4.35373845202134,-2.00707492063477,0.986192718074544
1972,"Large cap","Low BM",-0.813729137837817,-0.0152437072136474,0.797676170060621,0.941061004647747,0.0117750540274523,-0.258615474429744,-4.04765630343921,7.98381745843229,15.4948360555728,0.671917021784903,0.9800685673925
1973,"Medium cap","Med BM",0.760884636497046,0.00631697956655395,0.136230264464231,0.853437693515537,-0.0361842432195314,2.6822856188579,4.26474776664705,1.82879399305913,22.4815176638819,-4.49171360364254,0.67853527896326
1973,"Medium cap","High BM",0.210512690476189,0.00598012273689303,0.468817303131684,0.515298087467213,0.0185716406870536,0.270744882024007,3.41299081074893,3.61757957780737,10.8065987862479,1.59431879230097,0.442770074411156
1973,"Medium cap","Low BM",1.46840475434381,0.0103997169700533,0.591640310632491,0.701040258486667,-0.025638024046679,5.20178216293102,3.94275769579403,5.02332201356874,14.3140207482215,-1.90126814663726,0.606208573061477
1973,"Small cap","Med BM",0.257726636774856,0.00884617883680852,0.492377419713663,0.550389291865157,-0.0220042523815584,4.29374793286042,4.26321149665135,4.60574827294926,16.8531155812525,-2.17503866331514,0.388935405193695
1973,"Small cap","High BM",0.204971325660167,0.00207068345366131,0.481534917523038,0.44705268451416,-0.00981150770844403,2.50701216379062,1.71101384296982,4.4724432129726,13.8774009952823,-1.23231318446105,0.249912214780743
1973,"Small cap","Low BM",0.198089103233211,0.0110522233133098,0.366530107351275,0.678688251558699,-0.0478523338960868,1.80021976739759,2.8652865395906,1.03871944960794,10.3935689126664,-2.66366634489653,0.346200422466416
1973,"Large cap","Med BM",3.79020248273489,0.0195554684271415,0.88643576237398,0.195001257988658,0.0180334903988273,0.730808585794883,7.04946825733404,6.23960492468106,2.01113332568044,0.688330284201223,0.925020627274756
1973,"Large cap","High BM",-10.6024396817041,0.0130373028683944,-0.306747407024082,0.933772673032826,-0.0348458943516751,-2.31551572461284,3.19653117401481,-1.51216554006389,9.91723596991115,-1.41114202216091,0.983404376245448
1973,"Large cap","Low BM",1.04182546519703,-0.0131369535963245,0.829856880966095,0.911588909978456,-0.0276772745530406,0.398591559857744,-3.62556363638975,7.32999649556622,14.1782314858108,-1.66455356019944,0.97039511444128
1974,"Medium cap","Med BM",0.618026805910893,0.00674532412713797,0.1425960589255,0.888088211010997,-0.0378416558923963,2.32321643832367,4.75172534025847,2.15449176400798,25.8296099046105,-4.95473701053628,0.696763389429474
1974,"Medium cap","High BM",0.191401910666196,0.00612467153325211,0.354771408403486,0.69699169250836,-0.00594105025383866,0.266939587095263,4.13033164829006,3.15941246759623,15.6717293283692,-0.543899126364742,0.460132344142796
1974,"Medium cap","Low BM",1.58422132049407,0.00567771399806023,0.667319899269823,0.76006510000915,-0.0266900627374049,5.77708484396839,2.23685782476779,5.97935003321929,16.0553396232636,-1.95736088960172,0.624430667224934
1974,"Small cap","Med BM",0.239424549120931,0.0165627213166683,0.496603835069763,0.492677901313485,-0.0132847447121119,3.4686699029666,7.43601662050865,4.21066978383952,14.8074476117829,-1.14059943540896,0.315430659251973
1974,"Small cap","High BM",0.196891780386971,0.00490853199765184,0.406397204436371,0.557573946045846,-0.0384378234844374,2.36114946572987,4.06466706967351,3.66274178921641,16.8216971470066,-4.74502153889698,0.214800675727813
1974,"Small cap","Low BM",0.271176145672866,0.0157053396548961,0.34007773809411,0.355110414035153,0.00375684524798017,2.42115248055161,4.08852725246857,0.949833295539461,7.81500012418913,0.810196431877615,0.21179440644205
1974,"Large cap","Med BM",2.52761573206711,0.0184656108170699,0.310139495662116,0.590170691013276,-0.0682621526742184,0.479768648649484,7.26959971151952,2.27417455208495,6.71392813480492,-2.59360021710892,0.917042359906866
1974,"Large cap","High BM",-6.42458285457347,0.0168238332174209,-0.180594542428208,0.858033363507628,0.00866447709858795,-1.41893254987934,4.26461822060872,-1.07166612490164,11.1750119629914,0.319463092728001,0.978587888883179
1974,"Large cap","Low BM",0.314159227278425,-0.00952705265436674,0.228968602538166,1.17308400989872,-0.0549695640281765,0.141751341306233,-2.96778790144654,2.04167119763193,19.8054769303803,-3.98037616740245,0.972102186651059
1975,"Medium cap","Med BM",0.550094203708588,0.00744919674646697,-0.0886626118842435,1.00310615514347,-0.0172154297462373,1.95209218536892,4.86695858788298,-1.29405671734809,29.8066818154378,-2.10192730276379,0.672241467004567
1975,"Medium cap","High BM",-0.684952000895174,0.0110341894107943,0.155597510771689,0.787104530711359,-0.0270982252598266,-0.958149866822958,7.66525657657898,1.40425638549066,18.6472848779644,-2.27674082673263,0.482291595017578
1975,"Medium cap","Low BM",1.49459343307671,0.00664870629413219,0.461652946110469,0.828612111555529,-0.0238494662004218,5.82982126287611,2.77330738192097,4.58791952080086,19.1500902818171,-1.79022512475036,0.651463252139233
1975,"Small cap","Med BM",0.269127078294706,0.0178104965110054,0.107153117762042,0.657175181182409,-0.0318987556621813,3.91606660288783,8.20482301120314,0.904577521406477,19.8589730156029,-2.80352760729613,0.32554020959229
1975,"Small cap","High BM",0.318539903001019,0.000943231037475742,0.505788344417999,0.60677032949613,-0.0413075414929903,3.89333820565513,0.815761008942707,4.58199416555013,19.3387508251859,-4.69613926414546,0.162180756561562
1975,"Small cap","Low BM",0.393691688224453,0.0209938014841378,-0.00174157687678457,0.280490715135745,0.0186063996625943,3.10623239940782,4.82887533909892,-0.00392257241188422,6.02522924758221,1.56294330169954,0.117941959931485
1975,"Large cap","Med BM",3.15975267694185,0.0223409382095382,0.155773601985503,0.656696999775066,-0.065415322746917,0.613822228106404,8.63076099739857,1.17948909656185,7.73051661130872,-2.52861388032211,0.902674448069403
1975,"Large cap","High BM",-25.9023836811481,0.0460223879654343,-1.27342214448622,1.0940042150979,0.206026986032908,-4.2726156623872,16.3390448851663,-8.73766935439285,15.3137047170637,6.28895129686662,0.955723494008815
1975,"Large cap","Low BM",-0.46199859760825,0.000389696779369862,-0.195378941727017,1.25729040054232,-0.0292582571138693,-0.258331712333273,0.151528829993912,-2.29563293818084,30.8448154594395,-2.62191487172998,0.980074283273841
1976,"Medium cap","Med BM",0.620636050587619,0.00815291959395818,-0.0414012119197327,0.971391794155215,0.00303673296234014,2.28679814856141,5.5098110054448,-0.643704199528509,31.8986706598514,0.383232473462376,0.659617224920725
1976,"Medium cap","High BM",-0.180893794577299,0.0106502389524366,0.416970357403404,0.639566661621424,-0.0105200788086129,-0.208905174156352,6.09794861895827,3.35268526210233,13.6976685904137,-0.721112638653164,0.310746464937031
1976,"Medium cap","Low BM",1.2060448552795,0.00626670421774182,0.251821576737868,0.954059979533546,-0.0313456288534972,4.99053177369403,2.80001430693825,2.89605839303269,26.372229100341,-2.83168923059809,0.691946668092431
1976,"Small cap","Med BM",0.296854677786628,0.020956169619191,0.409841345339108,0.528788324676869,-0.0353954965566827,4.67374317616572,11.334982205392,3.89527917089574,21.1668886091316,-3.59562229642548,0.315352485916366
1976,"Small cap","High BM",0.273092218997261,0.00138195186105131,0.71111246956253,0.540620122293071,-0.00667749154852215,3.84509523949118,1.34335377182501,7.36457275794736,20.796648348657,-0.853072746659492,0.158060255140174
1976,"Small cap","Low BM",0.534247959173558,0.018254807556269,-0.676868052819808,0.204618081239158,0.00202657442743344,4.91186301117183,4.53915182548403,-1.82105529608979,5.2652597304064,0.108536987620084,0.0747970934932948
1976,"Large cap","Med BM",1.69397900506994,0.0237662798743539,0.37175221705678,0.550079998740551,0.00824679622505112,0.38647059997183,10.9805917500941,3.68263807014349,8.45388708023595,0.465601126600263,0.909825527948052
1976,"Large cap","High BM",-11.6833758208854,0.0278804514769141,-0.371403430986259,0.737210054577647,0.0473023648247067,-1.86797392090665,9.85022932376456,-2.55685242861082,10.6211197043943,1.66976570452846,0.92872479800356
1976,"Large cap","Low BM",-1.80615019863634,0.00239622962573796,-0.0840360069295753,1.18889407297836,0.0265409873221247,-1.12144274339821,0.958965122921511,-1.15479250808535,30.91207856812,2.15685830706496,0.978816800919255
1977,"Medium cap","Med BM",0.805352120351154,0.00893982830026087,0.0094662889582894,0.947706079371434,-0.00609726883673577,3.30473414673502,7.16088761562278,0.17383195670735,36.248546408405,-0.851496976797895,0.682404475910025
1977,"Medium cap","High BM",0.61404901280765,0.0112790954957967,0.393560263443171,0.610665168566994,-0.00584840472212318,0.865929278454339,7.65979400348624,3.9166300438104,15.8743286197847,-0.47504017142873,0.331872708285282
1977,"Medium cap","Low BM",1.16373926967504,0.00953104506732061,0.165037347596095,0.950200481796045,-0.0318264498654608,5.13769660569325,4.49496864765516,2.19180114666062,29.2815743220559,-2.87460520153439,0.719347512893636
1977,"Small cap","Med BM",0.30623551423639,0.0216009941775909,0.384027559137082,0.553632406467215,-0.0275155263469602,5.50795901769317,12.8470057970514,4.13081496525904,24.3364468741834,-3.01040728104398,0.344613627529838
1977,"Small cap","High BM",0.0844292549368021,0.0053337337456554,0.755015705908166,0.589767662333693,-0.0410518902360577,1.10640817163015,4.68819656235571,7.153682076422,21.1762801652272,-4.73581017863083,0.135265953585585
1977,"Small cap","Low BM",0.525122642063672,0.0126862017294589,-0.406415177661655,0.243686453817569,-0.0103963049417376,5.09333885155077,3.15116912972714,-1.07057821705749,6.84065680907594,-0.571294472131356,0.0943637413923144
1977,"Large cap","Med BM",-3.1912468972568,0.0291498123713768,0.385985310859577,0.553548647812503,0.0519869870578253,-0.749278560135635,12.6126697870911,4.06470113127784,9.02421269681535,3.30893980434095,0.900370306007146
1977,"Large cap","High BM",-10.3094508930988,0.0298225261099391,-0.484961692444209,0.750277591716917,0.0126839669878375,-1.96529871182357,11.8559046884115,-4.03321289907627,13.3996040994112,0.571692263866686,0.934670397207956
1977,"Large cap","Low BM",-1.86314674168825,0.00427493061253826,0.0712081074726673,1.10740229668746,0.0643413482411535,-1.15343065482497,1.67443566718733,1.04163479081316,29.7673904595836,4.94417644873258,0.980509933132637
1978,"Medium cap","Med BM",0.72660319088884,0.0103453169903835,-0.0233411964693277,0.953374116734492,0.00138822632195344,3.27882511435822,8.90943498359015,-0.493731305702145,42.130018860578,0.214977544341683,0.712371790721717
1978,"Medium cap","High BM",0.740917398567543,0.0100152332124059,0.36095565030937,0.645391279552775,-0.00695002249722778,1.19585913905776,7.89270287358364,4.04989287311043,18.5665720501543,-0.636098585052232,0.344504642865378
1978,"Medium cap","Low BM",1.13397388306766,0.010061765151838,0.119328276156506,0.981333428471722,-0.034167667303109,5.2682012958909,4.84328919763147,1.67880853279328,31.7810554669935,-3.07662635229913,0.738506611552003
1978,"Small cap","Med BM",0.288168335661685,0.0226047378079987,0.429347380458529,0.570035529877394,-0.0215342472873855,5.55561705282273,13.8899321742162,4.9658757314609,26.1128418022806,-2.51615874717399,0.364538335834559
1978,"Small cap","High BM",0.110167290299601,0.00527301642377744,0.701302383524206,0.603914203536102,-0.0402938048983323,1.69563139099585,5.32989889791316,7.62066145002538,25.1031153629539,-5.29985417896498,0.14849127156075
1978,"Small cap","Low BM",0.534502288472258,0.00931556013016358,-0.312168486927487,0.31272231302103,-0.0296790853545384,6.0553510163232,2.76516515916363,-0.940925924790324,10.7134222208948,-1.73580373501635,0.176643890349006
1978,"Large cap","Med BM",-2.93022803429862,0.0209387294481003,0.166508180368266,0.776024781861867,-0.0110501968373337,-0.712359151336034,8.75443896397536,1.88275105245142,15.0841550477875,-0.697432082626406,0.904637284094445
1978,"Large cap","High BM",-12.6320342520516,0.0298861742542791,-0.490630996426363,0.76747253339529,0.019293885511679,-2.6406083008836,12.6173785781774,-4.60833441394672,15.3669959437094,1.0166856740456,0.926437238106274
1978,"Large cap","Low BM",-2.70264244956502,0.00617073819370528,0.239861285691831,1.02175758660835,0.120505986292886,-1.64561422961267,2.27383550497723,3.48004354963403,25.4447598193092,8.90385265582225,0.982564017490741
1979,"Medium cap","Med BM",0.716205665903408,0.0108364308736043,-0.0611965999485522,0.97148080722983,0.00427537413218572,3.63103518887309,10.4952919006764,-1.47005882433133,49.0688715989071,0.729344001957458,0.744779332023161
1979,"Medium cap","High BM",0.938591997655483,0.00900847487874365,0.303174148598833,0.698129624979174,-0.0205061299372224,1.68884174518748,8.05142075825447,3.88148655704404,22.3622454381917,-2.13039731116803,0.36841975489113
1979,"Medium cap","Low BM",1.12933265932033,0.0172320127306592,0.224374628639461,0.890266208146258,-0.0216782318949864,5.0917829799461,8.17104484734488,3.25268255450778,31.1322642239006,-1.69216546472854,0.725876124731535
1979,"Small cap","Med BM",0.341925062524635,0.0207964221551544,0.339083612701413,0.605692768083297,-0.0186478171538539,6.90370304617097,13.3801634671775,4.04617122998731,29.9448037384876,-2.23457178246564,0.372133718498495
1979,"Small cap","High BM",0.160744096404826,0.00407631182210202,0.713424034677814,0.609313273382275,-0.0352769945029026,2.70229183865359,4.50389679768987,8.38016181669504,27.6508079433472,-4.92761254340363,0.152961073228354
1979,"Small cap","Low BM",0.523591935674508,0.0102059445394859,-0.21349225865696,0.322876203250728,-0.0229990194263821,6.24906862343361,3.12994746364722,-0.68330822915966,11.3640824470949,-1.43568720602648,0.167817458843248
1979,"Large cap","Med BM",-4.37338652095039,0.0230632994764809,0.166629598965204,0.777646091280968,-0.0180131072142589,-1.16921523299126,9.69986978883797,1.9953339286177,16.217019649715,-1.25305211742845,0.901341099942016
1979,"Large cap","High BM",-12.210642402337,0.0186026578240815,-0.162712653958195,0.826612051083832,-0.0337864813168778,-2.51742416444912,9.66279233069923,-1.65185530745225,18.2894889562974,-1.97449671642285,0.9236777833488
1979,"Large cap","Low BM",-0.20819958992039,0.001269945179584,0.24533813000406,1.06297752821011,-0.00617664123861479,-0.121042263577855,0.450685814358072,3.53556839267948,25.3717527576643,-0.535755829164267,0.984362313591157
1980,"Medium cap","Med BM",0.922238758655394,0.0115156266505436,0.00717307250127009,0.948790697868736,0.00459139871901175,4.98140207511795,11.9724417191953,0.18538704008534,52.7469421872141,0.835596546480308,0.75546017076913
1980,"Medium cap","High BM",0.742304619303924,0.00963180488140895,0.306783225805443,0.706816300066926,0.00244716647917797,1.45260966089852,9.4245529174931,4.3976360016574,24.9786332756221,0.274681030849739,0.396589747163135
1980,"Medium cap","Low BM",0.961709047158189,0.0221939208552514,0.179726741021635,0.882112185920061,0.000528381296159863,4.21997433717776,10.2720762795615,2.52055508127573,30.2921537236317,0.0400129874131636,0.710988547330894
1980,"Small cap","Med BM",0.333053297481514,0.0207544955998404,0.338078869335855,0.619600659723696,-0.0108572657421117,7.1635136416862,14.4406151098891,4.23467841572163,32.1871489832083,-1.41520644609351,0.38815726492018
1980,"Small cap","High BM",0.161501540754061,0.0039282548263346,0.668049900790498,0.616714855034115,-0.0339518988469844,2.93832228698417,4.61512169016727,8.53034714291047,30.5492823683078,-4.99578249223563,0.161664635654032
1980,"Small cap","Low BM",0.550187267369691,0.00366501290710049,0.311969509757531,0.343884217997531,-0.00463166902592483,5.86859370690207,0.957920235267695,0.921151430355554,11.9035074958095,-0.268324888755474,0.188651144769332
1980,"Large cap","Med BM",-7.91607932487467,0.0268800415595205,0.140085445774715,0.807328206534016,-0.0233396085048008,-2.16593393175925,10.9806915536185,1.63099617056472,17.4693628786523,-1.50854015841163,0.90061772947932
1980,"Large cap","High BM",-17.0248758856709,0.0231931746050349,-0.310958492526629,0.854752083582602,-0.0435453514023958,-3.38395674240674,12.0652896193218,-3.10248532673765,19.3033415142686,-2.41123119273969,0.91186497625156
1980,"Large cap","Low BM",2.42626028846949,0.00774420036629856,0.208836269181544,0.991500332494935,0.0105918344811107,1.86088105307665,3.57246687957801,4.28462417063136,30.8730571088885,1.44341110799862,0.992024156447631
1981,"Medium cap","Med BM",1.06249919694329,0.0120921569713589,0.0515176050337794,0.909302176570967,0.00385855962700973,5.92624363986248,13.0312727949845,1.41373075111446,53.9037678713092,0.737896711714111,0.753688083264073
1981,"Medium cap","High BM",1.59895672016159,0.00529603091872566,0.493241249541948,0.670821430940155,0.012238741920668,3.1456209997123,5.29917864257524,7.37760743765083,24.433914075033,1.41312465338594,0.36312051518866
1981,"Medium cap","Low BM",1.39920695493539,0.0209915024496783,0.298757174223147,0.817351937032107,0.000286146008615909,6.47855559234654,11.5052484382991,4.28350759621764,31.7452917454879,0.0225127773987334,0.680368537049278
1981,"Small cap","Med BM",0.318433313060593,0.0215061654389048,0.310519584650563,0.613358305201249,-0.0112550508420662,7.3293027339056,15.6624559265988,4.04889256137041,33.5289689940263,-1.63514702365706,0.395599279945144
1981,"Small cap","High BM",0.22620175274989,0.00190566299476071,0.751576135640098,0.585829370296162,-0.0197091914710659,4.26829662772689,2.30443515865192,10.057258015912,30.6282004194345,-3.01100833099384,0.153428791863837
1981,"Small cap","Low BM",0.456336915621497,0.00355889525784042,0.437280793217441,0.301597077245146,-0.00524506401084702,5.42313843331232,0.991980350830804,1.45569155624053,11.6088793048242,-0.30810132089528,0.153319426833442
1981,"Large cap","Med BM",-11.5994251266121,0.0219033823191942,0.499203951730423,0.787462677467731,-0.00544545367002282,-3.32600339606853,9.39426911256107,6.83990363390874,20.0496837718455,-0.37457249288417,0.923907294464279
1981,"Large cap","High BM",-28.6406257023711,0.0354658090774161,0.322695070289337,0.463655133915437,0.18442617579782,-4.28526422281033,14.0267679535011,2.5386540994956,8.65607791206544,9.16779771325165,0.830320477718797
1981,"Large cap","Low BM",2.23178320366416,0.00742695986099932,0.150467335210458,1.03101248403679,0.0096099052000439,1.54381698245709,2.96209032476535,2.85447390706515,29.7932113290275,0.993146033316186,0.989178256156577
1982,"Medium cap","Med BM",1.29932638586196,0.00999130574015216,0.129883168772107,0.888974714528152,0.00368135187756489,6.10222966322292,9.36065645900248,3.0412871602032,45.2476695575855,0.605765488358055,0.681095111661612
1982,"Medium cap","High BM",1.74020433175058,0.000650329815223515,0.72647523489365,0.653844628173333,-0.0153253806190396,3.23817078774775,0.620617731358279,10.7654095767027,22.8993275685259,-1.65446008367522,0.333934220842471
1982,"Medium cap","Low BM",1.35841657784492,0.0204339241755939,0.241780454336902,0.850657836694552,-0.0150944450857033,6.02799727234761,10.6611827257254,3.19165486385753,30.4886734450885,-1.16630199099681,0.645576252190719
1982,"Small cap","Med BM",0.327065296110257,0.0219966588416705,0.426261676107388,0.572283318367945,-0.0150367520903815,7.4667786832051,16.1354860831281,5.33879326198089,32.3868908646428,-2.14748111603125,0.377663592666349
