"year","forecast_horizon","intercept","EPS","NegEPS","NegEPS_EPS","t_intercept","t_EPS","t_NegEPS","t_NegEPS_EPS","adj_r_squared"
2001,1,-1.7305207431297,2.3877603743027,2.56179324267202,-0.922909110556998,-2.43424309498883,3.87333732945433,2.57211330812289,-2.86524773043849,0.0254219581401859
2002,1,-1.6141816459117,2.3017551840894,2.67551375758863,-0.676969946375597,-2.43596673698857,3.96188259353644,2.65527115841912,-2.44614970732422,0.0225152525516553
2003,1,-1.86931811921438,2.55577578792614,3.18662211023359,-0.692710188049771,-2.4129989728375,3.73079864147582,2.64209084892242,-2.41795418431792,0.0188657658962169
2004,1,-2.63615180669018,3.22634429973156,4.37338679779138,-0.998634616324081,-2.21133271054794,3.08719685742732,2.36675033251648,-2.30979170071912,0.0130871794059101
2005,1,-3.6052505106076,4.03303327631969,5.79564828114414,-1.30016537532897,-2.36407191720752,3.06986961602547,2.49081172243131,-2.2653041283263,0.0139822952091971
2006,1,-4.99268949392763,5.12218202507167,7.8588608087871,-1.66459524154602,-2.48921702071306,3.04706401602158,2.59131424232219,-2.27059307521681,0.0163212863346527
2007,1,-6.31427031647618,6.17295035661244,10.1129735851087,-1.83926211496847,-2.50450100987657,2.94992698255551,2.5171810029513,-2.66329024031054,0.0155008557871185
2008,1,-9.57479473465918,8.50663701607446,15.0654164266359,-2.53257003350025,-2.3439807062589,2.66467117314965,2.36123845493779,-2.37357423903365,0.0195863610623424
2009,1,-11.0534617961804,9.2931830740781,17.1526284735249,-2.85489211440502,-2.48103854551238,2.76514269107656,2.4847796280151,-2.44580222559083,0.0239450005447192
2010,1,-9.98994041836215,8.45409222741619,15.855054081551,-2.83879334494226,-2.38507545520069,2.69066139734971,2.40096079361007,-2.47654540725429,0.0207646142680985
2011,1,-9.56413655902887,8.0416379943566,15.33109727575,-2.85839743880642,-2.21542243610939,2.54045958069292,2.24024976436144,-2.44035932344176,0.0207687359241218
2012,1,-9.51737552002188,7.86797774292711,14.7195261153053,-3.03135194079278,-2.27045672804399,2.60641936118418,2.27993596050173,-2.51896530616127,0.0210559189092356
2013,1,-9.04082342275203,7.2686413270054,13.6524782292475,-2.84631065096353,-2.22208540025255,2.56189680417793,2.21329398465753,-2.51581626062108,0.0194446889309233
2014,1,-8.52879235088633,6.6108728011825,12.6678163508145,-2.53487027859427,-2.05915266632663,2.40137367909976,2.04306736657602,-2.42089972176635,0.0197232357811078
2015,1,-8.37349221862266,6.1719991719961,12.1395648342063,-2.43777392263696,-1.81457944491191,2.14813613607632,1.79487261125625,-2.21338479236536,0.0212963721174825
2016,1,-7.36956990353987,5.30184941743147,10.4502097064328,-2.16899519121052,-1.63032728394507,1.96392226174347,1.59413279746171,-2.08722655306473,0.019376346602857
2017,1,-5.61796838286874,4.06442255652137,8.07888931902796,-1.57459603049116,-1.33973950003182,1.69777104500735,1.34414470224324,-1.58074782516906,0.0189184353282407
2018,1,-1.65867026016595,1.80618648431478,2.43894635542141,-0.68575107064961,-1.12928542489699,2.20887507912451,1.15983517510479,-1.89801758684168,0.0299935273105805
2019,1,-0.167268672026031,1.05107136434837,0.40979106011772,-0.381742874323932,-1.24946614086302,13.8605216059363,2.24068414418142,-3.40676925660488,0.236098397795499
2020,1,-0.291419158566734,1.12292196869975,0.455422552156859,-0.483158481268685,-1.9811915686522,14.4159857060736,2.13235721827935,-2.99271457446467,0.240485481902421
2021,1,-0.442203764341552,1.14684489127928,0.713414996235222,-0.316030641538392,-2.58685862984308,13.6712042728175,2.79405204275274,-2.16248874084819,0.249283041030678
2022,1,-0.514961125721158,1.22752836161206,1.03799476698757,-0.332369281787534,-2.65084924609869,13.3999166893291,3.58843712994159,-3.3988657508947,0.243085895004892
2023,1,-0.426606302227967,1.17838063694813,0.921406856177414,-0.270969792081248,-1.53259876166723,10.238996616484,2.3192181824438,-2.9721039180047,0.229631013272558
1968,2,0.298617216395836,0.871123524117702,0.108375362427177,-0.701019532793857,1.98813402316928,11.1270682422046,0.543240010412183,-6.23728148323412,0.405085978298845
1969,2,0.164578603995733,0.911848117516882,0.229410349490001,-0.698149289269064,1.01671685603792,10.7106579415733,1.12336283647035,-6.46923671967104,0.389836790022734
1970,2,0.0349329614598299,0.938832724651842,0.283541470980788,-0.657426442592942,0.204923666101277,10.2592872888192,1.32359577219396,-6.33681536284052,0.353221634568021
1971,2,0.0221037143335157,0.928204553706325,0.276191447752371,-0.663143733315306,0.167491607050559,12.2633684148155,1.63592695766962,-8.13086694754428,0.234973439853553
1972,2,-0.0749572346965288,0.998720657544886,0.551678319430591,-0.64489108476234,-0.390575028417203,9.0070505905982,2.31347758197567,-5.80025649221577,0.18720006436171
1973,2,-0.157175293428747,1.08172856081169,0.735851648566665,-0.630873373956138,-0.687887833712319,7.99365306289827,2.66597070291711,-5.44131655343973,0.151175041876406
1974,2,-0.183227054261271,1.13402810635568,0.871255094569758,-0.561551206617429,-0.858750951490466,8.65511481539358,3.28792233842051,-5.25118641170536,0.127485549145899
1975,2,-0.272502265620983,1.16744634395288,0.878648772926042,-0.602826953801075,-1.21600541302569,8.5614159346367,3.13811003821589,-5.36912160275917,0.140396294707275
1976,2,-0.19286185912273,1.11349494605497,0.754626742656223,-0.653016882433002,-0.86841037684315,8.33673588710021,2.74877904038546,-5.92045390316298,0.142544358804739
1977,2,-0.0407527803633651,1.05601572187781,0.590456510972554,-0.641042544781307,-0.237889795338386,9.92066368444372,2.75239850226299,-6.81386741681389,0.132425133926642
1978,2,-0.0261941267322158,1.07570806387698,0.573870473056993,-0.658055684526059,-0.162414183085428,10.7245690083619,2.85560425905386,-7.46600727423544,0.140161733643933
1979,2,-0.0140987280777024,1.09329191666823,0.558998317680692,-0.674272579600793,-0.098265243016495,12.2619559960608,3.07711326817088,-8.19133510076993,0.14612729795499
1980,2,0.00500321799435375,1.08593263360884,0.555293545118147,-0.625671424345115,0.0377492054600672,13.3769536298375,3.28538628431485,-8.33172577598129,0.148957605170011
1981,2,0.027771133159012,1.05330469763469,0.51424780339619,-0.584168477959621,0.204316205506284,13.143900081061,3.01342942071053,-8.18639963612874,0.150125970953644
1982,2,0.0673870947147705,0.987889789755412,0.370042372834901,-0.518004171060833,0.582998582283736,14.6688259509973,2.5078722155933,-7.2124499346358,0.155985193165762
1983,2,0.117232487418075,0.920294310395597,0.265055916708678,-0.464877651870028,1.1928278308409,16.2501643333957,2.06428676957283,-6.78402951339567,0.164961911879186
1984,2,0.152547858542254,0.878822721029512,0.265941970044237,-0.392849623640103,1.841756870297,18.4070838333612,2.34789575074928,-6.46193847554791,0.184528219752905
1985,2,0.113997792704376,0.877519097294202,0.254681576750647,-0.371083400454515,1.46449912412024,19.4118860025299,2.39684819461056,-5.79353348150216,0.19454288596151
1986,2,0.0423367858934351,0.876623615459664,0.251451872558644,-0.359505967670002,0.565980810495025,20.0090374891738,2.49139102888175,-5.92798194309649,0.203665238215777
1987,2,-0.0527900728972608,0.889307012830492,0.304989507933248,-0.402647553507275,-0.646895970394035,18.5807540742882,2.85916984197026,-7.38753792481836,0.202083919933983
1988,2,-0.122643581483437,0.90676776992952,0.369629125702147,-0.403756010632936,-1.30854648330377,16.2597064311925,2.93141923712179,-5.30423698031976,0.190600575500812
1989,2,-0.189758910844432,0.91318217172099,0.460783708042126,-0.361686410763791,-1.62790828667612,12.8488778640131,3.00261285573318,-3.85343530531408,0.16258701047902
1990,2,-0.261795151496772,0.92163802523748,0.534635354897378,-0.35167397973503,-1.87337379574212,10.6260323499447,2.9732182150449,-3.56973049514584,0.150590729582524
1991,2,-0.302993231197432,0.929778798504213,0.563934781316426,-0.334635269260678,-1.97906421024745,9.30182226285062,2.89937758397419,-3.29959482732262,0.133836224461263
1992,2,-0.349860613098939,0.972929144719308,0.604274220946937,-0.399095057557366,-2.08988004371319,8.47024894143347,2.88769607653333,-3.74114910516681,0.121349098879124
1993,2,-0.494938998219704,1.10118755150508,0.7658337580746,-0.518472323670263,-2.24969591383872,6.91158023635084,2.81198179362567,-4.01398102542724,0.097410892434193
