"year","forecast_horizon","intercept","EPS","NegEPS","NegEPS_EPS","t_intercept","t_EPS","t_NegEPS","t_NegEPS_EPS","adj_r_squared"
2022,1,-0.858198803534255,1.38478162564512,0.183632741616239,-1.215811564525,-15.5112107884693,96.6927094019596,2.06118037460514,-40.420985150542,0.223710577656566
2023,1,-0.884665993019324,1.36207344951873,0.0741634490095694,-1.15510921231025,-14.1472134214639,95.859430851668,0.741336569036555,-35.5876896611493,0.220155154379774
1968,2,0.298169957834321,0.863488088362827,-0.217236341859922,-1.42342346956106,7.6009957990599,54.858386827067,-1.51183885378665,-9.7157071482346,0.376177543982122
1969,2,0.228268372233089,0.872808666447587,-0.121575121675779,-1.17205476925517,6.23479781298853,58.2734287906028,-0.905144077860509,-8.83197857186071,0.342340561392035
1970,2,0.149678036175637,0.874610114948425,-0.0639907793936962,-1.02241033618684,4.21304214465465,59.0248132498682,-0.485283115603819,-7.77103659635854,0.299065343037146
1971,2,0.0476723111946197,0.908146923150414,0.0156916178312956,-1.00035927049,1.20447366895489,54.0381131051211,0.110682975165954,-7.95778976309056,0.226853107460508
1972,2,0.0107609336255389,0.948212513286081,0.139246822348486,-1.00159385902017,0.243583875822961,49.365218016151,0.96632303359078,-8.89842479668675,0.171530477125304
1973,2,-0.0287239500781044,1.00736078605179,0.281857060444539,-0.95973990728828,-0.58801018252035,46.327602534136,1.84034798313748,-8.33060679609843,0.13428422051313
1974,2,-0.0803516469065196,1.07287307064802,0.380538444041714,-0.983540223166932,-1.61644094562927,47.5247999885163,2.45777945022421,-8.31301487445113,0.117770251868229
1975,2,-0.0986684961459888,1.06983608797752,0.340828008605026,-0.96791883559613,-2.14309451668275,51.1442252843154,2.37754007078,-8.97425790699676,0.120341233182168
1976,2,-0.0514611254223355,1.03432595047259,0.263921556168423,-0.971418076967638,-1.21055969676238,54.7405361338083,2.08725364741956,-11.5767723680026,0.12296880109896
1977,2,-0.00635548231136765,1.03240791994712,0.243008869531913,-0.955189047954247,-0.158594482599564,58.2600652439034,2.13274728355508,-13.2933101180693,0.127635958699079
1978,2,-0.000926404747940231,1.05682702113641,0.228118185071626,-0.988259361030297,-0.0240207443021268,62.5476883009193,2.11820764836731,-14.6050875806334,0.1355465313772
1979,2,-0.0221706204840256,1.09133688813063,0.22193811951866,-1.05290997800819,-0.586081780867432,67.3856967758353,2.11640104329596,-16.097029698443,0.145328647699051
1980,2,-0.0197477549564207,1.09279310484942,0.213218298463368,-1.0409671352924,-0.531426986455746,70.7556629480676,2.09365829431491,-16.4418077888966,0.150384128807961
1981,2,0.0248679842545298,1.0487723999822,0.14435663383962,-0.98998793704753,0.678944277333356,71.9302332811724,1.45324038619548,-15.9089517770401,0.148451095010605
1982,2,0.0442919134572855,0.992989088351469,0.0632330316315531,-0.886581457452897,1.30729458010259,75.7538990548975,0.704684487120924,-15.6973543863481,0.156824303162422
1983,2,0.0641558815837524,0.939015078349781,-0.0199656912146961,-0.849012218769556,2.08537848380516,80.7844693051499,-0.254992978691978,-17.3652259511512,0.170118888033726
1984,2,0.0696952734106466,0.910878299775957,-0.0722597222354035,-0.83411699496629,2.4927341186766,87.4747620362996,-1.08947493518446,-21.4380408916493,0.194322664496782
1985,2,0.0351129047596913,0.907506626531949,-0.0439307946374273,-0.757691669711401,1.29172008745922,89.8673742551164,-0.720362741724185,-21.5024565012063,0.203610395802664
1986,2,-0.0315643346083747,0.904136264975516,-0.0218014611669988,-0.720378546233711,-1.19219387480787,91.3212911345719,-0.383402617820183,-22.0470275141688,0.209927211333128
1987,2,-0.0982247604174127,0.90317815795882,0.0172943761594112,-0.73288717531926,-3.67933266476427,89.7831244257163,0.316465503305845,-23.6886962553105,0.202388516474013
1988,2,-0.149275209674223,0.910667505173744,0.0632529532916531,-0.711123921151597,-5.39754375715921,85.8731042077249,1.16943856960805,-23.6018383657767,0.18647664731832
1989,2,-0.18947873219258,0.900494967608727,0.114113884809707,-0.662038908204286,-6.31142366642504,76.6031070424399,2.01482247988686,-21.1907625848466,0.152278529519489
1990,2,-0.212795366406648,0.880595439079289,0.131834083904441,-0.624266934690443,-6.82817462552644,70.8053649736728,2.3072587138473,-19.7978989061521,0.13147319711846
1991,2,-0.234027170054738,0.873634486913491,0.15086368872669,-0.58021820822379,-7.21366949527238,64.8175425248723,2.60879639939501,-18.4560729606792,0.112462814835261
1992,2,-0.260807601999576,0.904253781555668,0.164482041851427,-0.629434186519624,-7.55452974439206,60.4478258742492,2.74000791915343,-19.9275249206954,0.0980021753908814
1993,2,-0.328953804718688,0.983714184553185,0.216359346942924,-0.7386668263026,-8.00524091710573,52.5034372553563,3.08302740998612,-20.4057358790571,0.0731052047875227
1994,2,-0.358753871855221,1.01921721198489,0.241872327888639,-0.777575329602514,-8.42577972815587,50.6648632213724,3.34693159521652,-20.6508121616848,0.0665021157703312
1995,2,-0.381341471689176,1.07569147450308,0.257405840887734,-0.880416553965591,-8.32039486016098,48.0294093952582,3.32640294754824,-21.6956071573641,0.0571710991097969
1996,2,-0.579899894364763,1.3108857041618,0.449329112506174,-1.13791970639397,-7.13371607996407,31.8026449610788,3.28170936080082,-15.5743607801541,0.0239206955981021
1997,2,-0.717786711494502,1.46126680872019,0.54831095280441,-1.29137537381021,-7.69100853752562,30.3441630414754,3.46767011269035,-14.877056497838,0.0207798712292985
1998,2,-0.903025587381221,1.61605771935363,0.706235412236257,-1.44669889394808,-8.10042559858895,27.9131366201901,3.70521818684341,-13.4512607156059,0.0168113518196031
1999,2,-0.979003468287693,1.69503974193511,0.759322897543686,-1.53850877276629,-8.602502921688,28.3546314943422,3.87204497395892,-13.658515014814,0.0168283727473678
2000,2,-1.23116118662259,1.96814066575494,0.967970961359834,-1.83352778378164,-9.09543464106105,26.8037241805756,4.18197722631792,-13.8663446916244,0.0146084381193021
2001,2,-1.28037276052049,2.01835412928017,1.03442450819652,-1.85996964569165,-9.13146076703797,25.9745623944796,4.32964646988858,-13.301013843408,0.0135237131441697
2002,2,-1.58459214220414,2.31088433985087,1.30990070646432,-2.1708049662232,-9.26662510996989,24.2579343923374,4.52180002242402,-12.9303520740538,0.0115249612569007
2003,2,-2.22234664373925,2.93425441949008,1.90525071962614,-2.86513460648884,-8.60191177969281,20.4380006766238,4.41606502192138,-11.8197439798188,0.00798969251055814
2004,2,-2.88782562317336,3.55280326902709,2.58889724183632,-3.48112672157334,-9.15881777824312,20.5022012124329,4.95333245057993,-12.0648489125359,0.0079887214537756
2005,2,-3.7022542953982,4.29956724147524,3.41449900352234,-4.2098318159154,-9.61177418832859,20.6449635052762,5.34907420802524,-11.9222564833191,0.00820469180142291
2006,2,-4.79488504639868,5.27051134509909,4.50309244083654,-5.18398631804585,-9.47718645760165,19.744754898851,5.35300890773424,-11.1745730208505,0.00764634814756393
2007,2,-6.25955595458645,6.51892707260677,5.9800666092881,-6.4281211099258,-9.52382627742243,19.2410892263338,5.46425073039872,-10.8444323115881,0.00744916310524835
2008,2,-6.83511423082257,6.81108957995365,6.5273337082521,-6.72800605087176,-9.89115599230038,19.8069884786453,5.65621623050315,-11.0423763085401,0.00814189080791772
2009,2,-6.86251205550294,6.61325794725478,6.5203809901375,-6.55707333227156,-9.61953405555667,19.2364020061532,5.52998091545991,-11.1527377033108,0.00793144637652754
2010,2,-6.72886244086223,6.39889230217355,6.37982689518604,-6.41718290576287,-9.18333644393301,18.6193722573916,5.33923904741005,-11.8155923900222,0.00768024996460581
2011,2,-6.95282405565266,6.50514368586796,6.62585078606599,-6.56320778238218,-9.25682733428087,19.1736781293057,5.42100334012524,-12.4372324370671,0.00842596660334893
2012,2,-6.69698594750096,6.18327867466872,6.40949634511881,-6.24085266436858,-8.88096773960762,18.9174280178865,5.16215011020233,-11.7452203104294,0.00846427804773808
2013,2,-5.90884173368874,5.37360904038566,5.67400121914827,-5.36897813622402,-8.17691691362571,18.0217518925178,4.65173130017885,-10.1317732100759,0.00791174077724177
2014,2,-5.25907832720757,4.70196522294016,4.98969730831406,-4.69445042464506,-7.56447306405459,17.2492340366375,4.18681722273846,-9.1370702243091,0.00743374449774681
2015,2,-4.31560431234791,3.85407094662139,3.97788860426385,-3.85386313897041,-6.58212241900461,15.6462746151018,3.53389679235237,-8.07649008818636,0.00627053645524289
2016,2,-2.95340150008028,2.78339476506323,2.57653931173167,-2.7513427917748,-5.57230474261612,14.5495307516539,2.85628351685916,-7.42772656706966,0.00560629694691095
2017,2,-1.25917447418452,1.59876287367556,0.88193406804208,-1.55132631946884,-6.30560028461061,23.116943670245,2.63283703642502,-12.0613918444529,0.0152533627203885
2018,2,-0.551904395558698,1.2093176753895,0.19360504456327,-1.14420377757141,-12.9667391840277,85.6496976396452,2.74458410874032,-44.1341414254404,0.189578438093765
2019,2,-0.597218448898285,1.28980757914156,0.217315710867386,-1.20641708372567,-12.9169525636456,89.1022091127698,2.8428494754412,-43.153095412988,0.203758098315776
2020,2,-0.642524643417787,1.26028555126706,0.102549453672356,-1.20162669201768,-12.4251235339121,83.7741699728182,1.18235424105239,-35.8292027372364,0.185346648320161
2021,2,-0.869326738923783,1.40123144395624,0.238071280771243,-1.37408897361052,-14.6937856455514,86.7221050822327,2.39728661429957,-36.6103914400925,0.193158544528271
2022,2,-0.916574217009253,1.44604419852932,0.00882777734589766,-1.54802200025781,-13.2933904816773,81.4771661481278,0.0785870206375977,-40.536431878607,0.176275083905416
2023,2,-0.948904292833258,1.43690773257859,-0.0387700055425147,-1.56182613312522,-12.8186012600333,80.7257940931897,-0.321961606072913,-39.446261616606,0.187108440467085
1968,3,0.339636867793879,0.81091730033498,-0.129931132044298,-1.41727091935155,7.13744699388196,42.4476074085632,-0.739299557244717,-7.89845827617895,0.264594134612547
1969,3,0.247037035692084,0.806399057019971,-0.116506894935475,-1.29085563642525,5.47916735734051,43.7409751995348,-0.697257587757793,-7.7060263327269,0.22671238633052
1970,3,0.129361100516428,0.841102950424782,0.0178915668754351,-1.19648992364336,2.63423772396096,41.0731239220771,0.0967633304485144,-6.43440905091106,0.169851892549954
1971,3,0.0568270865964379,0.887720700124955,0.117200414025951,-1.1774794216834,1.06385270731541,39.1790755936856,0.606244984400909,-6.82787722757201,0.132432813694218
1972,3,0.0186240745171229,0.951382010577307,0.273619158156316,-1.1385152504678,0.31601682027409,37.1930849871903,1.40969460872145,-7.50324053507295,0.104234804035862
1973,3,-0.00969715882695596,1.01926729479971,0.339109741468639,-1.22261804667922,-0.156273046817899,36.9848441800557,1.72548368533016,-8.26852516884428,0.0891039243569379
1974,3,-0.0160179994030213,1.03892518235117,0.306747147681297,-1.1928408466968,-0.295451928900425,42.31597022101,1.79754978160455,-9.14890574456929,0.0961210764163173
1975,3,-0.019349731587979,1.04171010868222,0.2804355598348,-1.2097012494371,-0.381774255648709,45.3927555614723,1.75953464872898,-10.0739456382315,0.0976517201396949
1976,3,0.0564893284393111,1.00455974130262,0.216462613188279,-1.16968456459792,1.23060718929278,49.4702828888115,1.57098370948196,-12.8515576153703,0.103526617880632
1977,3,0.119450959368909,1.00391500222298,0.250022915757962,-1.09670181104457,2.7422110095659,52.4083699774242,2.00507609018297,-13.9820875083449,0.106824365354047
1978,3,0.101102809849009,1.05436966066794,0.253493223862353,-1.15160618822292,2.37550124308443,56.9089410014996,2.11865571745417,-15.4056264382975,0.116330456834307
1979,3,0.103854773929993,1.06798825674463,0.245641864515743,-1.14650671311514,2.49493633397292,60.3530565013718,2.11356149194221,-15.9086219502997,0.122429573981616
