"Size_category","BM_category","LHS","intercept","EPS","NegEPS","NegEPS_EPS","adj_r_squared","t_intercept","t_EPS","t_NegEPS","t_NegEPS_EPS"
"Small cap","Low BM","EPS_{t+1}",0.0561463198874865,0.64260357462529,-0.321469112906334,-0.501070458869155,0.22994304217788,1.28484288580448,14.3549437173745,-3.57240918649839,-9.46764275017843
"Small cap","Med BM","EPS_{t+1}",0.091782566860261,0.660530410299807,-0.310567515857538,-0.461388991088809,0.342251751554693,1.67485055434728,31.5700964309701,-4.80321550195268,-14.4231106725174
"Small cap","High BM","EPS_{t+1}",-0.0177412216989747,0.502170786453528,-0.442511521556761,-0.214997377064064,0.333779655422807,-1.31359675106883,64.1725880648393,-5.29641376156098,-7.24711712767662
"Medium cap","Low BM","EPS_{t+1}",0.314144792010458,0.661137861834269,-0.502106244124363,-0.734812683578457,0.329613552748993,4.73197173196404,25.7516786567775,-4.35552476691957,-10.3424585591642
"Medium cap","Med BM","EPS_{t+1}",0.41580367270636,0.610342887031865,-0.704691304362153,-0.561920880273491,0.374935573763216,12.9925964788646,40.6313545608789,-10.7785436248963,-13.6429085781491
"Medium cap","High BM","EPS_{t+1}",0.0152611745869034,0.60545076223967,-0.707958452996414,-0.38950623200697,0.424334917079243,-0.109179509068582,61.9036829388247,-5.05585372680923,-4.7745488867184
"Large cap","Low BM","EPS_{t+1}",0.174988568238907,0.950927507469391,-0.520821469985678,-1.03685220087267,0.635387505814793,1.24870765087787,222.441190831991,-5.09479800307848,-51.9062141400582
"Large cap","Med BM","EPS_{t+1}",0.0355057578543928,0.985953993258822,0.460210417688639,-1.13468290785013,0.718475397604903,1.36536086842376,159.381893339745,0.88861525058978,-7.5463560673253
"Large cap","High BM","EPS_{t+1}",0.175654538393478,0.688734667954731,0.0672105793767485,-0.463684656309911,0.427537685637882,2.82633217809943,45.0409464340903,-0.685200341032228,-4.35102798395571
