"year","Size_category","BM_category","intercept","EPS","NegEPS","NegEPS_EPS","t_intercept","t_EPS","t_NegEPS","t_NegEPS_EPS","adj_r_squared"
1968,"Medium cap","High BM",-0.720244826266081,1.22383211909261,-1.1034899235448,-1.64734135003955,-5.17486777276221,34.6746412222908,-1.47042149885071,-6.90757900159187,0.808170133211945
1968,"Medium cap","Med BM",0.640468232374484,0.756526705872921,-0.402686760656896,-0.420777692117665,9.27722639821048,30.8726180288536,-0.697678599753803,-2.55708532674596,0.592717761822065
1968,"Medium cap","Low BM",0.333385960331484,0.806670458650798,-0.772569710972549,-5.23203247741464,3.88417668843031,20.4659121958187,-1.24435582918077,-10.3080361587106,0.601237585687541
1968,"Small cap","High BM",0.271398472055811,0.764305943477636,-0.223992377055518,-0.451787165924551,2.61021657841855,13.5356899898124,-0.881898725091786,-4.07619873423825,0.36319558425499
1968,"Small cap","Med BM",0.187921065245221,0.855121358291634,-0.503391483369248,-0.78165917327721,3.08248166318867,22.5656898117537,-3.19107791015512,-11.6664748712676,0.584455310293651
1968,"Small cap","Low BM",0.219009683592326,0.739411000605381,-0.145159442622458,-0.767242075019485,4.04897852819626,15.6559610358718,-1.21608937932044,-7.28634031377932,0.545981874607594
1968,"Large cap","High BM",0.629997976298732,0.773082220818727,NA,NA,1.65320439610662,10.4068052851038,NA,NA,0.615608798516381
1968,"Large cap","Med BM",0.561887314223447,0.838427659699038,NA,NA,5.74418131018927,28.0746544723209,NA,NA,0.682027048624167
1968,"Large cap","Low BM",0.409000173076763,0.84954084461049,NA,NA,4.51838439421571,29.8656922798917,NA,NA,0.73332446068854
1969,"Medium cap","High BM",-0.965450381518543,1.31414248099398,-0.786196979621239,-1.92818564546791,-8.99423470458913,56.1861372931027,-1.29811887364545,-9.21849165589563,0.894451314405717
1969,"Medium cap","Med BM",0.596017798373992,0.751053376498319,-0.35389753684698,-0.498822458457791,10.5707695837811,37.4690203536373,-0.815681296644663,-3.38771915374845,0.59714891924744
1969,"Medium cap","Low BM",0.292646967979988,0.79978848316791,-1.17023877462814,-5.35545121551361,5.24646822042193,28.6793142165279,-2.75599619593101,-12.9994839637809,0.600461095807845
1969,"Small cap","High BM",0.223004047589814,0.782117455308218,-0.0751002853354871,-0.454930640922324,2.47637985057014,15.9901132949578,-0.34023302179463,-4.43121620837577,0.378302965158703
1969,"Small cap","Med BM",0.194079758150121,0.858190960619188,-0.325319952719366,-0.769152073943263,2.78858138089859,19.7744591444371,-1.81345927924809,-9.1326126642057,0.425430246306663
1969,"Small cap","Low BM",0.182405947556481,0.787924686703246,-0.29282718900831,-0.78141577356588,4.20371464358228,19.9590068495097,-3.07316870227578,-9.7128594610679,0.535492741354455
1969,"Large cap","High BM",0.956847427682797,0.725288888169874,NA,NA,2.90643156262477,10.3364942139413,NA,NA,0.521797911992117
1969,"Large cap","Med BM",0.745525750309612,0.753816660929568,NA,NA,8.55195176007282,28.7420630081516,NA,NA,0.613413420125553
1969,"Large cap","Low BM",0.492904103225608,0.806553906185639,NA,NA,6.02501880240554,30.5935261178435,NA,NA,0.679497391518354
1970,"Medium cap","High BM",-0.54341184907033,1.14876808023501,-0.697606552725578,-1.70874878221272,-6.2368609599853,69.4463192684022,-1.29793350154883,-8.50670127710282,0.902977136938273
1970,"Medium cap","Med BM",0.466698308410222,0.784151934591509,-0.481432000046056,-0.553053176714236,9.00139318275033,41.2587536820572,-1.0898559403412,-3.495405733375,0.570428226275605
1970,"Medium cap","Low BM",0.281322692575322,0.812762101145105,-0.863388199128936,-4.34411655724107,6.13493897932018,33.5772762268497,-3.54290345773036,-13.7679583735815,0.588975141641094
1970,"Small cap","High BM",0.422903627425968,0.591832457683433,-0.462234114445662,-0.247291495624407,5.45653775466509,15.184794766842,-2.25827022379705,-2.41486953614013,0.311681346318821
1970,"Small cap","Med BM",0.130863729286939,0.875286349224719,-0.372517256117151,-0.761932026598333,2.46836952886977,25.2801226255494,-2.60153534741548,-10.3380059109666,0.465364676986671
1970,"Small cap","Low BM",0.166968607765745,0.802368887607734,-0.201048445874494,-0.706549867152028,4.60221339353665,23.7441021487412,-2.42876087913488,-9.78966348806008,0.536596486285116
1970,"Large cap","High BM",0.857795762543876,0.733769973054064,NA,NA,3.59153132245978,13.5558573090214,NA,NA,0.559311294286861
1970,"Large cap","Med BM",0.678642185444156,0.776026885657248,NA,NA,9.42436554070821,35.2807768555836,NA,NA,0.643510033116588
1970,"Large cap","Low BM",0.457630460431409,0.821244749619758,NA,NA,6.46118551197831,34.7852642513214,NA,NA,0.69283924774897
1971,"Medium cap","High BM",-0.693527848610712,1.14037829957424,-0.209910165499037,-1.12498574473144,-8.85326408455499,65.5437497051435,-0.442943896951075,-6.54580551465291,0.839995791267845
1971,"Medium cap","Med BM",0.409103542980185,0.800314731304901,-0.26545997302239,-0.540587209333426,8.76202649090335,45.7789593931573,-0.70472083002463,-3.62453917310681,0.581534668455886
1971,"Medium cap","Low BM",0.270703089900235,0.817107950481813,-0.852768596453853,-4.34846240657777,6.3633307416394,35.2710920023397,-3.53015485348132,-13.8745264460335,0.58047754294774
1971,"Small cap","High BM",-0.414029310435073,1.07489324872611,0.328440668315369,-0.586016070423303,-9.43778061202882,67.7420737618882,2.21761327186536,-7.61430051882513,0.775401301567253
1971,"Small cap","Med BM",0.0847896181763242,0.884155806186418,-0.287512657358339,-0.772665446877065,1.99195049132709,30.6020932660426,-2.59749740390631,-12.8555856022498,0.498827364132651
